name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
Nikai Martinez,2022,71,175,CB,Apopka,Apopka,FL,//247sports.com/Player/nikai-martinez-46085987/,0.89,NA,40,46,247,South Carolina
Kajuan Banks,2022,70,170,CB,Amos P. Godby,Tallahassee,FL,//247sports.com/Player/kajuan-banks-46099189/,0.88,NA,46,61,247,South Carolina
Kyron Chambers,2022,72,195,CB,South Oak Cliff,Dallas,TX,//247sports.com/Player/kyron-chambers-46111880/,0.88,NA,50,70,247,South Carolina
Marcus Allen,2022,74,175,CB,Walton,Marietta,GA,//247sports.com/Player/marcus-allen-46094227/,0.88,NA,47,56,247,South Carolina
Nick Cull,2022,71,175,CB,Seminole County,Donalsonville,GA,//247sports.com/Player/nick-cull-46113833/,0.88,NA,48,57,247,South Carolina
Joshua Thompson,2022,74,185,CB,St. John's,Washington,DC,//247sports.com/Player/joshua-thompson-46098924/,0.87,NA,57,2,247,South Carolina
Andre Stewart,2022,72,169,CB,North Cobb,Kennesaw,GA,//247sports.com/Player/andre-stewart-46079848/,0.87,NA,58,68,247,South Carolina
Jaylen Lewis,2022,72,175,CB,Haywood,Brownsville,TN,//247sports.com/Player/jaylen-lewis-46108947/,0.87,NA,61,22,247,South Carolina
Jourdan Thomas,2022,74,190,CB,Montgomery Catholic Preparatory,Montgomery,AL,//247sports.com/Player/jourdan-thomas-46103650/,0.87,NA,66,31,247,South Carolina
Quantaves Gaskins,2022,73,180,CB,Hapeville Charter,Atlanta,GA,//247sports.com/Player/quantaves-gaskins-46117020/,0.87,NA,73,80,247,South Carolina
Rodney Johnson,2022,71,160,CB,Gadsden City,Gadsden,AL,//247sports.com/Player/rodney-johnson-46114023/,0.86,NA,92,43,247,South Carolina
Tyler Woodard,2022,74,186,CB,Freedom Prep Academy,Memphis,TN,//247sports.com/Player/tyler-woodard-46100102/,0.85,NA,110,35,247,South Carolina
Avery Powell,2022,69,170,CB,St. Peter's Prep,Jersey City,NJ,//247sports.com/Player/avery-powell-46101636/,0.82,NA,150,37,247,South Carolina
D'Mon Brinson,2022,69,180,CB,Dillard,Fort Lauderdale,FL,//247sports.com/Player/dmon-brinson-46103527/,0.79,NA,195,292,247,South Carolina
Zion Branch,2022,74,195,S,Bishop Gorman,Las Vegas,NV,//247sports.com/Player/zion-branch-46058533/,0.97,58,6,2,247,South Carolina
Bryce Anderson,2022,72,190,S,West Brook,Beaumont,TX,//247sports.com/Player/bryce-anderson-46058493/,0.96,65,7,11,247,South Carolina
Kamari Wilson,2022,72,200,S,IMG Academy,Bradenton,FL,//247sports.com/Player/kamari-wilson-46058753/,0.96,74,9,9,247,South Carolina
Jaron Willis,2022,74,235,S,Lee County,Leesburg,GA,//247sports.com/Player/jaron-willis-46098925/,0.92,231,25,24,247,South Carolina
Devin Moore,2022,75,190,S,Naples,Naples,FL,//247sports.com/Player/devin-moore-46085619/,0.9,NA,24,31,247,South Carolina
Jake Pope,2022,73,190,S,Buford,Buford,GA,//247sports.com/Player/jake-pope-46098355/,0.9,NA,30,32,247,South Carolina
Anthony Rose,2022,75,180,S,Miami Central,Miami,FL,//247sports.com/Player/anthony-rose-46112820/,0.89,NA,39,44,247,South Carolina
Tre Donaldson,2022,73,190,S,Florida State University School,Tallahassee,FL,//247sports.com/Player/tre-donaldson-46101161/,0.89,NA,41,48,247,South Carolina
Demari Henderson,2022,72,161,S,Seminole,Sanford,FL,//247sports.com/Player/demari-henderson-46076733/,0.88,NA,44,53,247,South Carolina
Jaylin Marshall,2022,75,190,S,Western,Fort Lauderdale,FL,//247sports.com/Player/jaylin-marshall-46080131/,0.88,NA,47,63,247,South Carolina
Laquan Robinson,2022,74,195,S,Greenville,Greenville,AL,//247sports.com/Player/laquan-robinson-46110022/,0.88,NA,54,25,247,South Carolina
Emory Floyd,2022,72,165,S,Hillgrove,Powder Springs,GA,//247sports.com/Player/emory-floyd-46104097/,0.88,NA,56,60,247,South Carolina
Nick Emmanwori,2022,75,208,S,Irmo,Columbia,SC,//247sports.com/Player/nick-emmanwori-46114674/,0.88,NA,59,7,247,South Carolina
JyVonte McClendon,2022,74,180,S,Lake Gibson,Lakeland,FL,//247sports.com/Player/jyvonte-mcclendon-46094029/,0.87,NA,62,83,247,South Carolina
Alfonzo Allen,2022,70,185,S,Miami Central,Miami,FL,//247sports.com/Player/alfonzo-allen-46084012/,0.86,NA,71,97,247,South Carolina
Mumu Bin-Wahad,2022,70,180,S,Grayson,Loganville,GA,//247sports.com/Player/mumu-bin-wahad-46054654/,0.85,NA,92,112,247,South Carolina
Peyton Williams,2022,73,180,S,Rockwall-Heath,Rockwall,TX,//247sports.com/Player/peyton-williams-46113758/,0.85,NA,95,179,247,South Carolina
Edric Weldon,2022,75,200,S,South Broward,Hollywood,FL,//247sports.com/Player/edric-weldon-46110371/,0.84,NA,105,165,247,South Carolina
DQ Smith,2022,73,208,S,Spring Valley,Columbia,SC,//247sports.com/Player/dq-smith-46094024/,0.84,NA,109,20,247,South Carolina
Travis Hunter,2022,73,165,ATH,Collins Hill,Suwanee,GA,//247sports.com/Player/travis-hunter-46084728/,1,1,1,1,247,South Carolina
Malaki Starks,2022,73,200,ATH,Jefferson,Jefferson,GA,//247sports.com/Player/malaki-starks-46094592/,1,4,1,2,247,South Carolina
Smoke Bouie,2022,71,185,ATH,Bainbridge,Bainbridge,GA,//247sports.com/Player/smoke-bouie-46056593/,0.97,46,3,7,247,South Carolina
Kendrick Law,2022,71,195,ATH,Captain Shreve,Shreveport,LA,//247sports.com/Player/kendrick-law-46100282/,0.95,86,3,5,247,South Carolina
Azareye'h Thomas,2022,74,181,ATH,Niceville,Niceville,FL,//247sports.com/Player/azareyeh-thomas-46099405/,0.94,121,6,17,247,South Carolina
Chris Graves,2022,73,175,ATH,Bishop Verot,Fort Myers,FL,//247sports.com/Player/chris-graves-46111763/,0.94,125,7,18,247,South Carolina
Dasan McCullough,2022,77,235,ATH,Bloomington South,Bloomington,IN,//247sports.com/Player/dasan-mccullough-46059433/,0.94,131,12,2,247,South Carolina
Brenen Thompson,2022,70,165,ATH,Spearman,Spearman,TX,//247sports.com/Player/brenen-thompson-46100208/,0.94,135,22,22,247,South Carolina
Antonio Kite,2022,73,180,ATH,Anniston,Anniston,AL,//247sports.com/Player/antonio-kite-46110665/,0.92,227,10,11,247,South Carolina
Michael Allen,2022,69,203,ATH,J.H. Rose,Greenville,NC,//247sports.com/Player/michael-allen-46085558/,0.91,NA,22,8,247,South Carolina
Ramon Brown,2022,71,202,ATH,Manchester,Midlothian,VA,//247sports.com/Player/ramon-brown-46081132/,0.9,NA,26,10,247,South Carolina
JaCorey Thomas,2022,73,188,ATH,Boone,Orlando,FL,//247sports.com/Player/jacorey-thomas-46098685/,0.9,NA,26,34,247,South Carolina
Xavier Simmons,2022,75,235,ATH,Northwest Guilford,Greensboro,NC,//247sports.com/Player/xavier-simmons-46101589/,0.9,NA,29,10,247,South Carolina
Kye Stokes,2022,74,185,ATH,Armwood,Seffner,FL,//247sports.com/Player/kye-stokes-46111680/,0.89,NA,26,40,247,South Carolina
Omari Kelly,2022,74,180,ATH,Hewitt-Trussville,Trussville,AL,//247sports.com/Player/omari-kelly-46084955/,0.89,NA,27,17,247,South Carolina
Kobi Albert,2022,71,175,ATH,Fairfield Preparatory School,Fairfield,AL,//247sports.com/Player/kobi-albert-46109453/,0.88,NA,34,26,247,South Carolina
Damari Alston,2022,70,205,ATH,Woodward Academy,Atlanta,GA,//247sports.com/Player/damari-alston-46079847/,0.88,NA,47,51,247,South Carolina
Jordan McDonald,2022,73,220,ATH,Milton,Alpharetta,GA,//247sports.com/Player/jordan-mcdonald-46077081/,0.88,NA,50,65,247,South Carolina
Deuce Spurlock II,2022,74,200,ATH,Madison Academy,Madison,AL,//247sports.com/Player/deuce-spurlock-ii-46101976/,0.86,NA,108,41,247,South Carolina
Sam Horn,2022,76,190,QB,Collins Hill,Suwanee,GA,//247sports.com/Player/sam-horn-46098974/,0.91,NA,15,27,247,Missouri
MJ Morris,2022,74,190,QB,Carrollton,Carrollton,GA,//247sports.com/Player/mj-morris-46079322/,0.88,NA,24,45,247,Missouri
Cade Klubnik,2022,74,186,QB,Westlake,Austin,TX,//247sports.com/Player/cade-klubnik-46056879/,0.98,13,2,3,247,Missouri
Maalik Murphy,2022,76,225,QB,Junipero Serra,Gardena,CA,//247sports.com/Player/maalik-murphy-46079369/,0.93,197,9,14,247,Missouri
Tayven Jackson,2022,76,195,QB,Center Grove,Greenwood,IN,//247sports.com/Player/tayven-jackson-46093623/,0.91,237,12,6,247,Missouri
Conner Weigman,2022,74,208,QB,Bridgeland,Cypress,TX,//247sports.com/Player/conner-weigman-46094199/,0.98,22,3,4,247,Missouri
Ty Simpson,2022,74,200,QB,Westview,Martin,TN,//247sports.com/Player/ty-simpson-46056473/,0.98,29,4,2,247,Missouri
Gunner Stockton,2022,73,220,QB,Rabun County,Tiger,GA,//247sports.com/Player/gunner-stockton-46059056/,0.94,110,7,11,247,Missouri
Kaden Cobb,2022,75,180,QB,Fenwick,Oak Park,IL,//247sports.com/Player/kaden-cobb-46083661/,0.86,NA,55,23,247,Missouri
Jaydon Blue,2022,71,205,RB,Klein Cain,Houston,TX,//247sports.com/Player/jaydon-blue-46085418/,0.95,101,6,18,247,Missouri
Jordan James,2022,70,205,RB,Oakland,Murfreesboro,TN,//247sports.com/Player/jordan-james-46081798/,0.93,164,13,4,247,Missouri
Jadarian Price,2022,71,180,RB,Denison,Denison,TX,//247sports.com/Player/jadarian-price-46059477/,0.93,166,14,28,247,Missouri
Tavorus Jones,2022,70,195,RB,Burges,El Paso,TX,//247sports.com/Player/tavorus-jones-46101298/,0.93,203,18,33,247,Missouri
James Jointer Jr.,2022,72,210,RB,Parkview Magnet,Little Rock,AR,//247sports.com/Player/james-jointer-jr-46080514/,0.89,NA,37,5,247,Missouri
Ollie Gordon II,2022,73,210,RB,Trinity,Euless,TX,//247sports.com/Player/ollie-gordon-ii-46096695/,0.88,NA,41,76,247,Missouri
Justin Williams-Thomas,2022,72,205,RB,East Paulding,Dallas,GA,//247sports.com/Player/justin-williams-thomas-46109291/,0.88,NA,48,62,247,Missouri
Joseph Himon II,2022,69,175,RB,Pulaski Academy,Little Rock,AR,//247sports.com/Player/joseph-himon-ii-46094918/,0.87,NA,51,7,247,Missouri
CJ Stokes,2022,71,190,RB,Hammond School,Columbia,SC,//247sports.com/Player/cj-stokes-46085859/,0.87,NA,56,9,247,Missouri
Andrew Paul,2022,71,220,RB,Parish Episcopal School,Dallas,TX,//247sports.com/Player/andrew-paul-46059416/,0.87,NA,59,113,247,Missouri
Jaziun Patterson,2022,70,190,RB,Deerfield Beach,Deerfield Beach,FL,//247sports.com/Player/jaziun-patterson-46081922/,0.86,NA,65,102,247,Missouri
DeAnthony Gatson,2022,70,198,RB,Newton,Newton,TX,//247sports.com/Player/deanthony-gatson-46102363/,0.86,NA,68,125,247,Missouri
Ali Wells,2022,71,170,RB,East St. Louis,East St. Louis,IL,//247sports.com/Player/ali-wells-46059019/,0.84,NA,103,32,247,Missouri
Brandon Connard,2022,70,175,RB,Pearl-Cohn,Nashville,TN,//247sports.com/Player/brandon-connard-46111622/,0.84,NA,106,45,247,Missouri
Kendall Jackson,2022,71,183,RB,Oak Ridge,Oak Ridge,TN,//247sports.com/Player/kendall-jackson-46101559/,0.83,NA,120,50,247,Missouri
Sam Slade,2022,70,180,RB,St. Peter's Prep,Jersey City,NJ,//247sports.com/Player/sam-slade-46110104/,NA,NA,NA,NA,247,Missouri
Xavier Townsend,2022,70,170,RB,Berkeley Prep,Tampa,FL,//247sports.com/Player/xavier-townsend-46098670/,0.91,NA,20,29,247,Missouri
Qualon Farrar,2022,67,180,RB,South Oak Cliff,Dallas,TX,//247sports.com/Player/qualon-farrar-46080196/,0.83,NA,117,224,247,Missouri
Luther Burden III,2022,72,200,WR,East St. Louis,East St. Louis,IL,//247sports.com/Player/luther-burden-iii-46058915/,0.98,14,2,1,247,Missouri
Chris Marshall,2022,75,195,WR,Fort Bend Marshall,Missouri City,TX,//247sports.com/Player/chris-marshall-46110458/,0.98,24,3,6,247,Missouri
Antonio Williams,2022,72,180,WR,Dutch Fork,Irmo,SC,//247sports.com/Player/antonio-williams-46097903/,0.96,61,6,3,247,Missouri
C.J. Williams,2022,74,193,WR,Mater Dei,Santa Ana,CA,//247sports.com/Player/cj-williams-46082278/,0.96,62,7,6,247,Missouri
Kevin Coleman Jr.,2022,71,170,WR,St. Mary's,St. Louis,MO,//247sports.com/Player/kevin-coleman-jr-46058557/,0.96,72,11,1,247,Missouri
Andre Greene Jr.,2022,75,185,WR,St. Christopher's School,Richmond,VA,//247sports.com/Player/andre-greene-jr-46099973/,0.95,102,16,2,247,Missouri
Tyler Morris,2022,72,175,WR,Nazareth Academy,La Grange Park,IL,//247sports.com/Player/tyler-morris-46080144/,0.94,104,18,4,247,Missouri
Isaiah Sategna,2022,71,170,WR,Fayetteville,Fayetteville,AR,//247sports.com/Player/isaiah-sategna-46100431/,0.94,134,21,1,247,Missouri
Kyler Kasper,2022,77,195,WR,Williams Field,Gilbert,AZ,//247sports.com/Player/kyler-kasper-46104102/,0.93,174,29,3,247,Missouri
Taylor Groves,2022,74,182,WR,East Robertson,Cross Plains,TN,//247sports.com/Player/taylor-groves-46076557/,0.92,215,17,6,247,Missouri
Jayden Gibson,2022,77,185,WR,West Orange,Winter Garden,FL,//247sports.com/Player/jayden-gibson-46098919/,0.91,NA,39,30,247,Missouri
Reggie Fleurima,2022,74,200,WR,Naperville Central,Naperville,IL,//247sports.com/Player/reggie-fleurima-46084905/,0.91,NA,42,7,247,Missouri
Armani Winfield,2022,74,180,WR,Lewisville,Lewisville,TX,//247sports.com/Player/armani-winfield-46056649/,0.9,NA,47,47,247,Missouri
Nic Anderson,2022,75,195,WR,Katy,Katy,TX,//247sports.com/Player/nic-anderson-46102449/,0.89,NA,61,56,247,Missouri
Omar Cooper Jr.,2022,73,185,WR,Lawrence North,Indianapolis,IN,//247sports.com/Player/omar-cooper-jr-46094190/,0.88,NA,80,14,247,Missouri
Decoldest Crawford,2022,73,178,WR,Green Oaks,Shreveport,LA,//247sports.com/Player/decoldest-crawford-46083385/,0.88,NA,82,24,247,Missouri
Squirrel White,2022,70,155,WR,Clay-Chalkville,Pinson,AL,//247sports.com/Player/squirrel-white-46111899/,0.88,NA,84,24,247,Missouri
Phaizon Wilson,2022,76,210,WR,Lancaster,Lancaster,TX,//247sports.com/Player/phaizon-wilson-46080066/,0.88,NA,88,88,247,Missouri
Cameron Miller,2022,73,195,WR,Memphis Academy of Health Sciences,Memphis,TN,//247sports.com/Player/cameron-miller-46085780/,0.87,NA,108,25,247,Missouri
Mekhi Miller,2022,73,185,WR,Blue Valley North,Leawood,KS,//247sports.com/Player/mekhi-miller-46084270/,0.87,NA,123,7,247,Missouri
Maleeyon Winfield,2022,76,200,WR,Skyline,Dallas,TX,//247sports.com/Player/maleeyon-winfield-46080877/,0.82,NA,256,256,247,Missouri
Kareem Carswell,2022,68,175,WR,South Broward,Hollywood,FL,//247sports.com/Player/kareem-carswell-46085525/,NA,NA,NA,NA,247,Missouri
Eli Raridon,2022,78,228,TE,Valley,West Des Moines,IA,//247sports.com/Player/eli-raridon-46094684/,0.97,57,2,2,247,Missouri
Micah Riley,2022,78,235,TE,Bellevue West,Bellevue,NE,//247sports.com/Player/micah-riley-46095098/,0.89,NA,26,4,247,Missouri
Dax Courtney,2022,78,210,TE,Clarendon,Clarendon,AR,//247sports.com/Player/dax-courtney-46102162/,0.87,NA,38,8,247,Missouri
Max Whisner,2022,78,240,TE,Lee's Summit,Lees Summit,MO,//247sports.com/Player/max-whisner-46100294/,0.87,NA,41,10,247,Missouri
Trent McGaughey,2022,75,224,TE,Conroe,Conroe,TX,//247sports.com/Player/trent-mcgaughey-46085431/,0.85,NA,71,155,247,Missouri
DJ Campbell,2022,75,310,OT,Bowie,Arlington,TX,//247sports.com/Player/dj-campbell-46093947/,0.98,23,1,5,247,Missouri
Kelvin Banks Jr.,2022,77,300,OT,Summer Creek,Humble,TX,//247sports.com/Player/kelvin-banks-jr-46082828/,0.98,30,3,7,247,Missouri
Kiyaunta Goodwin,2022,80,340,OT,Charlestown,Charlestown,IN,//247sports.com/Player/kiyaunta-goodwin-46056042/,0.98,33,5,1,247,Missouri
Jake Taylor,2022,78,290,OT,Bishop Gorman,Las Vegas,NV,//247sports.com/Player/jake-taylor-46094663/,0.94,122,10,3,247,Missouri
Aamil Wagner,2022,78,265,OT,Wayne,Dayton,OH,//247sports.com/Player/aamil-wagner-46101325/,0.94,123,11,7,247,Missouri
George Fitzpatrick,2022,78,274,OT,Cherry Creek,Englewood,CO,//247sports.com/Player/george-fitzpatrick-46101012/,0.93,167,15,2,247,Missouri
Deshawn Woods,2022,76,270,OT,Central,Omaha,NE,//247sports.com/Player/deshawn-woods-46096675/,0.93,177,7,2,247,Missouri
Andrew Chamblee,2022,79,305,OT,Maumelle,Maumelle,AR,//247sports.com/Player/andrew-chamblee-46094016/,0.93,204,18,2,247,Missouri
Julian Armella,2022,78,285,OT,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/julian-armella-46079370/,0.9,NA,13,36,247,Missouri
E'Marion Harris,2022,79,370,OT,Joe T. Robinson,Little Rock,AR,//247sports.com/Player/emarion-harris-46051814/,0.9,NA,24,4,247,Missouri
Fisher Anderson,2022,79,270,OT,Franklin,Franklin,TN,//247sports.com/Player/fisher-anderson-46056927/,0.9,NA,25,12,247,Missouri
Bryson Hurst,2022,78,320,OT,Gautier,Gautier,MS,//247sports.com/Player/bryson-hurst-46102114/,0.9,NA,26,9,247,Missouri
Percy Lewis,2022,80,360,OT,Mississippi Gulf Coast C.C.,Perkinston,MS,//247sports.com/Player/percy-lewis-46110457/,0.9,2,1,1,247,Missouri
E.J. Harris,2022,78,290,OT,Auburn,Auburn,AL,//247sports.com/Player/ej-harris-46117788/,0.89,NA,30,16,247,Missouri
Aliou Bah,2022,77,325,OT,IMG Academy,Bradenton,FL,//247sports.com/Player/aliou-bah-46094353/,0.88,NA,40,50,247,Missouri
Lucas Taylor,2022,77,310,OT,St. Paul's Episcopal,Mobile,AL,//247sports.com/Player/lucas-taylor-46079356/,0.88,NA,25,22,247,Missouri
Lucas Heyer,2022,77,307,OT,Hill Murray School,Saint Paul,MN,//247sports.com/Player/lucas-heyer-46098742/,0.88,NA,48,2,247,Missouri
Ryan Brubaker,2022,78,280,OT,Cocalico,Denver,PA,//247sports.com/Player/ryan-brubaker-46103698/,0.88,NA,49,16,247,Missouri
Tyrone Webber,2022,77,290,OT,New Mexico Military Institute,Roswell,NM,//247sports.com/Player/tyrone-webber-46113915/,0.88,7,3,1,247,Missouri
Jackson Brown,2022,78,295,OT,San Ramon Valley,Danville,CA,//247sports.com/Player/jackson-brown-46110138/,0.88,NA,53,52,247,Missouri
Daughtry Richardson,2022,77,285,OT,Miami Central,Miami,FL,//247sports.com/Player/daughtry-richardson-46102604/,0.86,NA,74,95,247,Missouri
Val Erickson,2022,78,280,OT,St. Rita,Chicago,IL,//247sports.com/Player/val-erickson-46099193/,0.86,NA,80,22,247,Missouri
Matthew McCoy,2022,78,285,OT,Creekside,Saint Augustine,FL,//247sports.com/Player/matthew-mccoy-46125647/,0.86,NA,109,121,247,Missouri
Jake Maikkula,2022,77,265,OT,Valor Christian,Littleton,CO,//247sports.com/Player/jake-maikkula-46110512/,0.85,NA,125,6,247,Missouri
Ma'Kyi Lee,2022,78,320,OT,Coffeyville C.C.,Coffeyville,KS,//247sports.com/Player/makyi-lee-46058458/,0.85,39,6,14,247,Missouri
Jacarrius Peak,2022,77,310,IOL,Valdosta,Valdosta,GA,//247sports.com/Player/jacarrius-peak-46125718/,0.91,NA,11,28,247,Missouri
Armand Membou,2022,76,320,IOL,Lee's Summit North,Lees Summit,MO,//247sports.com/Player/armand-membou-46104057/,0.9,NA,14,6,247,Missouri
Tristan Wilson,2022,77,295,IOL,Lebanon,Lebanon,MO,//247sports.com/Player/tristan-wilson-46111694/,0.87,NA,31,13,247,Missouri
Demetrius Hunter,2022,74,315,IOL,West Orange-Stark,Orange,TX,//247sports.com/Player/demetrius-hunter-46102660/,0.87,NA,37,120,247,Missouri
Savion Herring,2022,76,325,IOL,Monroe College,New Rochelle,NY,//247sports.com/Player/savion-herring-46052710/,0.86,21,3,1,247,Missouri
Jackson Pruitt,2022,77,300,IOL,Cass Technical,Detroit,MI,//247sports.com/Player/jackson-pruitt-46098706/,0.86,NA,43,23,247,Missouri
Curtis Peagler,2022,77,340,IOL,Demopolis,Demopolis,AL,//247sports.com/Player/curtis-peagler-46129934/,0.83,NA,93,76,247,Missouri
Neto Umeozulu,2022,76,285,IOL,Allen,Allen,TX,//247sports.com/Player/neto-umeozulu-46102211/,0.93,171,6,29,247,Missouri
Cole Hutson,2022,77,312,IOL,Frisco,Frisco,TX,//247sports.com/Player/cole-hutson-46098336/,0.88,NA,22,69,247,Missouri
DJ Moore,2022,77,315,IOL,R Nelson Snider,Fort Wayne,IN,//247sports.com/Player/dj-moore-46094860/,0.86,NA,44,17,247,Missouri
Tim Dawn,2022,77,280,IOL,Camden Fairview,Camden,AR,//247sports.com/Player/tim-dawn-46097394/,0.84,NA,74,15,247,Missouri
Omari Abor,2022,76,240,EDGE,Duncanville,Duncanville,TX,//247sports.com/Player/omari-abor-46057207/,0.96,73,8,13,247,Missouri
CJ Madden,2022,75,239,EDGE,Cedar Grove,Ellenwood,GA,//247sports.com/Player/cj-madden-46110648/,0.93,165,16,18,247,Missouri
James Pearce Jr.,2022,77,220,EDGE,Chambers,Charlotte,NC,//247sports.com/Player/james-pearce-jr-46114817/,0.93,173,18,6,247,Missouri
Tyreese Fearbry,2022,77,225,EDGE,Perry Traditional Academy,Pittsburgh,PA,//247sports.com/Player/tyreese-fearbry-46109834/,0.93,178,19,4,247,Missouri
Kaian Roberts-Day,2022,75,240,EDGE,Festus,Festus,MO,//247sports.com/Player/kaian-roberts-day-46101471/,0.93,200,21,3,247,Missouri
Jaron Willis,2022,74,235,EDGE,Lee County,Leesburg,GA,//247sports.com/Player/jaron-willis-46098925/,0.92,231,25,24,247,Missouri
DJ Wesolak,2022,76,235,EDGE,Boonville,Boonville,MO,//247sports.com/Player/dj-wesolak-46103936/,0.91,243,26,4,247,Missouri
Mario Eugenio,2022,75,232,EDGE,Gaither,Tampa,FL,//247sports.com/Player/mario-eugenio-46081250/,0.87,NA,40,72,247,Missouri
Devan Thompkins,2022,78,220,EDGE,Edison,Stockton,CA,//247sports.com/Player/devan-thompkins-46118538/,0.87,NA,45,63,247,Missouri
Curlee Thomas,2022,76,240,EDGE,Nolan Catholic,Fort Worth,TX,//247sports.com/Player/curlee-thomas-46097948/,0.87,NA,50,110,247,Missouri
Miyon Conaway,2022,75,221,EDGE,Jeff Davis,Hazlehurst,GA,//247sports.com/Player/miyon-conaway-46113367/,0.81,NA,116,170,247,Missouri
Walter Nolen,2022,76,325,DL,Powell,Powell,TN,//247sports.com/Player/walter-nolen-46083769/,1,2,1,1,247,Missouri
Chris McClellan,2022,75,295,DL,Owasso,Owasso,OK,//247sports.com/Player/chris-mcclellan-46100996/,0.95,90,12,1,247,Missouri
Bear Alexander,2022,75,325,DL,IMG Academy,Bradenton,FL,//247sports.com/Player/bear-alexander-46076651/,0.94,111,15,16,247,Missouri
Isaiah Hastings,2022,76,290,DL,Clearwater Academy International,Clearwater,FL,//247sports.com/Player/isaiah-hastings-46103823/,0.94,139,19,19,247,Missouri
Deone Walker,2022,78,350,DL,Cass Technical,Detroit,MI,//247sports.com/Player/deone-walker-46102934/,0.92,216,28,3,247,Missouri
Jeffrey M'Ba,2022,78,305,DL,Independence C.C.,Independence,KS,//247sports.com/Player/jeffrey-mba-46054841/,0.91,1,1,1,247,Missouri
Marquis Gracial,2022,76,310,DL,St. Charles,Saint Charles,MO,//247sports.com/Player/marquis-gracial-46102770/,0.9,NA,41,8,247,Missouri
Jordan Phillips,2022,74,300,DL,Ocoee,Ocoee,FL,//247sports.com/Player/jordan-phillips-46098684/,0.89,NA,51,42,247,Missouri
R.J. Moss,2022,75,245,DL,Biloxi,Biloxi,MS,//247sports.com/Player/rj-moss-46103675/,0.89,NA,60,14,247,Missouri
Quentel Jones,2022,74,315,DL,Peach County,Fort Valley,GA,//247sports.com/Player/quentel-jones-46113460/,0.89,NA,61,41,247,Missouri
Jalen Marshall,2022,77,275,DL,St. Thomas Aquinas,Overland Park,KS,//247sports.com/Player/jalen-marshall-46100906/,0.89,NA,63,4,247,Missouri
Nick James,2022,74,295,DL,IMG Academy,Bradenton,FL,//247sports.com/Player/nick-james-46086488/,0.88,NA,67,59,247,Missouri
Hayden Schwartz,2022,76,244,DL,The Bolles School,Jacksonville,FL,//247sports.com/Player/hayden-schwartz-46101307/,0.88,NA,69,62,247,Missouri
Ayo Tifase,2022,76,300,DL,Concordia Prep,Towson,MD,//247sports.com/Player/ayo-tifase-46132741/,0.88,NA,74,9,247,Missouri
Joshua White,2022,76,275,DL,Cedar Grove,Ellenwood,GA,//247sports.com/Player/joshua-white-46100118/,0.88,NA,81,55,247,Missouri
Caden Crawford,2022,76,235,DL,Lansing,Lansing,KS,//247sports.com/Player/caden-crawford-46101958/,0.88,NA,82,5,247,Missouri
J'mari Monette,2022,76,280,DL,Alexandria,Alexandria,LA,//247sports.com/Player/jmari-monette-46113653/,0.87,NA,88,32,247,Missouri
Jadon Scarlett,2022,74,265,DL,Argyle,Argyle,TX,//247sports.com/Player/jadon-scarlett-46101759/,0.87,NA,91,99,247,Missouri
Domonique Orange,2022,76,300,DL,North Kansas City,Kansas City,MO,//247sports.com/Player/domonique-orange-46100297/,0.87,NA,99,16,247,Missouri
DeSean Brown,2022,75,230,DL,Choctaw,Choctaw,OK,//247sports.com/Player/desean-brown-46110209/,0.87,NA,46,13,247,Missouri
Jae'vien Gill,2022,78,260,DL,Mississippi Gulf Coast C.C.,Perkinston,MS,//247sports.com/Player/jaevien-gill-46110023/,0.87,17,3,7,247,Missouri
Taylor Lewis,2022,75,295,DL,College of the Canyons,Valencia,CA,//247sports.com/Player/taylor-lewis-46128982/,0.87,18,4,2,247,Missouri
Tomiwa Durojaiye,2022,76,255,DL,Middletown,Middletown,DE,//247sports.com/Player/tomiwa-durojaiye-46086744/,0.86,NA,130,2,247,Missouri
Jaleel Johnson,2022,76,235,DL,Putnam City North,Oklahoma City,OK,//247sports.com/Player/jaleel-johnson-46113120/,0.86,NA,132,20,247,Missouri
Zion Young,2022,77,230,DL,Westlake,Atlanta,GA,//247sports.com/Player/zion-young-46113628/,0.85,NA,145,103,247,Missouri
Syncere Massey,2022,77,280,DL,Cedar Hill,Cedar Hill,TX,//247sports.com/Player/syncere-massey-46113892/,0.85,NA,158,175,247,Missouri
Seleti Fevaleaki,2022,74,270,DL,Snow College,Ephraim,UT,//247sports.com/Player/seleti-fevaleaki-90078/,0.85,40,5,3,247,Missouri
Jayson Jenkins,2022,78,260,DL,Notre Dame,Lawrenceville,NJ,//247sports.com/Player/jayson-jenkins-46127855/,0.84,NA,183,29,247,Missouri
Tyson Ford,2022,77,260,DL,John Burroughs School,St. Louis,MO,//247sports.com/Player/tyson-ford-46097287/,0.93,189,24,2,247,Missouri
Shemar Pearl,2022,77,235,DL,Garden City C.C.,Garden City,KS,//247sports.com/Player/shemar-pearl-94261/,0.87,16,2,4,247,Missouri
Caden Curry,2022,74,240,DL,Center Grove,Greenwood,IN,//247sports.com/Player/caden-curry-46093621/,0.94,141,13,3,247,Missouri
