name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
Spencer Rattler,2019,73,198,QB,Pinnacle,Phoenix,AZ,//247sports.com/Player/spencer-rattler-87297/,0.99,9,1,1,247,Texas
Roschon Johnson,2019,73,192,QB,Port Neches-Groves,Port Neches,TX,//247sports.com/Player/roschon-johnson-93572/,0.89,NA,6,41,247,Texas
John Emery Jr.,2019,71,206,RB,Destrehan,Destrehan,LA,//247sports.com/Player/john-emery-jr-46038480/,0.98,11,1,2,247,Texas
Trey Sanders,2019,72,214,RB,IMG Academy,Bradenton,FL,//247sports.com/Player/trey-sanders-89303/,0.98,14,2,2,247,Texas
Jerrion Ealy,2019,70,200,RB,Jackson Prep,Flowood,MS,//247sports.com/Player/jerrion-ealy-91219/,0.98,26,3,3,247,Texas
Devyn Ford,2019,71,195,RB,North Stafford,Stafford,VA,//247sports.com/Player/devyn-ford-87066/,0.95,108,5,3,247,Texas
Tyrion Davis-Price,2019,73,235,RB,Southern Lab,Baton Rouge,LA,//247sports.com/Player/tyrion-davis-price-93968/,0.95,110,6,5,247,Texas
Quavaris Crouch,2019,72,237,RB,Harding University High,Charlotte,NC,//247sports.com/Player/quavaris-crouch-92997/,0.94,123,5,2,247,Texas
Noah Cain,2019,70,208,RB,IMG Academy,Bradenton,FL,//247sports.com/Player/noah-cain-86618/,0.91,NA,14,25,247,Texas
D.J. Williams,2019,71,210,RB,Sebring,Sebring,FL,//247sports.com/Player/dj-williams-46056565/,0.9,NA,16,26,247,Texas
Deondrick Glass,2019,71,200,RB,Katy,Katy,TX,//247sports.com/Player/deondrick-glass-87041/,0.9,NA,22,36,247,Texas
Derrian Brown,2019,71,188,RB,Buford,Buford,GA,//247sports.com/Player/derrian-brown-46042323/,0.9,NA,25,38,247,Texas
Rhamondre Stevenson,2019,71,235,RB,Cerritos College,Norwalk,CA,//247sports.com/Player/rhamondre-stevenson-81020/,0.9,14,1,2,247,Texas
Marcus Major,2019,72,200,RB,Millwood,Oklahoma City,OK,//247sports.com/Player/marcus-major-46051077/,0.89,NA,29,9,247,Texas
Daniel Carter,2019,70,204,RB,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/daniel-carter-87906/,0.86,NA,54,99,247,Texas
Garrett Wilson,2019,71,175,WR,Lake Travis,Austin,TX,//247sports.com/Player/garrett-wilson-94612/,0.98,29,2,5,247,Texas
Theo Wease Jr.,2019,75,202,WR,Allen,Allen,TX,//247sports.com/Player/theo-wease-jr-89448/,0.97,37,4,8,247,Texas
Jordan Whittington,2019,72,198,WR,Cuero,Cuero,TX,//247sports.com/Player/jordan-whittington-86085/,0.96,59,2,10,247,Texas
Dylan Wright,2019,76,215,WR,West Mesquite,Mesquite,TX,//247sports.com/Player/dylan-wright-46039963/,0.95,75,10,11,247,Texas
Jake Smith,2019,73,189,WR,Notre Dame Preparatory,Scottsdale,AZ,//247sports.com/Player/jake-smith-46047516/,0.95,77,11,2,247,Texas
Mycah Pittman,2019,71,195,WR,Calabasas,Calabasas,CA,//247sports.com/Player/mycah-pittman-46035991/,0.95,85,13,16,247,Texas
Elijah Higgins,2019,75,214,WR,Bowie,Austin,TX,//247sports.com/Player/elijah-higgins-46040146/,0.95,89,15,15,247,Texas
Langston Anderson,2019,74,195,WR,Heritage,Midlothian,TX,//247sports.com/Player/langston-anderson-46047458/,0.95,94,16,17,247,Texas
Jameson Williams,2019,73,169,WR,Cardinal Ritter College Prep,St. Louis,MO,//247sports.com/Player/jameson-williams-46040514/,0.95,113,18,1,247,Texas
Dannis Jackson,2019,73,187,WR,Sumrall,Sumrall,MS,//247sports.com/Player/dannis-jackson-46036898/,0.94,137,22,9,247,Texas
Devonta Lee,2019,74,212,WR,Amite,Amite,LA,//247sports.com/Player/devonta-lee-88552/,0.92,189,8,8,247,Texas
Trey Palmer,2019,72,179,WR,Kentwood,Kentwood,LA,//247sports.com/Player/trey-palmer-93983/,0.91,246,31,11,247,Texas
Jaylen Ellis,2019,72,187,WR,Cedar Ridge,Round Rock,TX,//247sports.com/Player/jaylen-ellis-46043134/,0.9,NA,34,32,247,Texas
Marcus Washington,2019,74,191,WR,Trinity Catholic,St. Louis,MO,//247sports.com/Player/marcus-washington-91666/,0.9,NA,35,4,247,Texas
Arjei Henderson,2019,73,183,WR,Fort Bend Travis,Richmond,TX,//247sports.com/Player/arjei-henderson-46035324/,0.9,NA,38,34,247,Texas
Demariyon Houston,2019,72,165,WR,Millwood,Oklahoma City,OK,//247sports.com/Player/demariyon-houston-46040328/,0.9,NA,39,5,247,Texas
John Metchie,2019,72,195,WR,The Peddie School,Hightstown,NJ,//247sports.com/Player/john-metchie-81170/,0.9,NA,42,5,247,Texas
Kam Brown,2019,72,170,WR,Colleyville Heritage,Colleyville,TX,//247sports.com/Player/kam-brown-90865/,0.89,NA,52,44,247,Texas
Jashawn Sheffield,2019,73,178,WR,Frederica Academy,Saint Simons Island,GA,//247sports.com/Player/jashawn-sheffield-81414/,0.88,NA,34,52,247,Texas
Kennedy Lewis,2019,75,190,WR,Melissa,Melissa,TX,//247sports.com/Player/kennedy-lewis-46047361/,0.86,NA,107,98,247,Texas
Kenyon Jackson,2019,77,195,WR,Grayson,Loganville,GA,//247sports.com/Player/kenyon-jackson-46038330/,0.86,NA,110,83,247,Texas
Baylor Cupp,2019,78,240,TE,Brock,Brock,TX,//247sports.com/Player/baylor-cupp-46050629/,0.98,16,1,2,247,Texas
Keon Zipperer,2019,74,240,TE,Lakeland,Lakeland,FL,//247sports.com/Player/keon-zipperer-45573302/,0.94,133,3,15,247,Texas
Hudson Henry,2019,77,230,TE,Pulaski Academy,Little Rock,AR,//247sports.com/Player/hudson-henry-90363/,0.94,141,4,2,247,Texas
Isaiah Foskey,2019,76,233,TE,De La Salle,Concord,CA,//247sports.com/Player/isaiah-foskey-89592/,0.92,203,13,27,247,Texas
Brayden Liebrock,2019,77,220,TE,Chandler,Chandler,AZ,//247sports.com/Player/brayden-liebrock-46052250/,0.92,208,7,5,247,Texas
Grayson Boomer,2019,77,230,TE,Collinsville,Collinsville,OK,//247sports.com/Player/grayson-boomer-92206/,0.92,218,8,2,247,Texas
Jared Wiley,2019,78,225,TE,Temple,Temple,TX,//247sports.com/Player/jared-wiley-46050525/,0.86,NA,39,112,247,Texas
Larry Hodges,2019,73,234,TE,Jesuit,Tampa,FL,//247sports.com/Player/larry-hodges-89794/,0.86,NA,43,95,247,Texas
Kenyon Green,2019,76,322,OT,Atascocita,Humble,TX,//247sports.com/Player/kenyon-green-88109/,0.97,34,5,7,247,Texas
Tyler Johnson,2019,77,308,OT,Oak Ridge,Conroe,TX,//247sports.com/Player/tyler-johnson-88286/,0.95,87,9,13,247,Texas
Ray Parker,2019,77,270,OT,Ruston,Ruston,LA,//247sports.com/Player/ray-parker-46047319/,0.95,114,12,6,247,Texas
Stacey Wilkins,2019,77,284,OT,Camden Fairview,Camden,AR,//247sports.com/Player/stacey-wilkins-46048761/,0.93,168,16,3,247,Texas
Isaiah Hookfin,2019,77,270,OT,Dulles,Sugar Land,TX,//247sports.com/Player/isaiah-hookfin-46056488/,0.92,237,22,28,247,Texas
Jack Buford,2019,75,326,OT,Lutheran North,St. Louis,MO,//247sports.com/Player/jack-buford-46040168/,0.91,NA,19,3,247,Texas
Kardell Thomas,2019,74,356,OT,Southern Lab,Baton Rouge,LA,//247sports.com/Player/kardell-thomas-85350/,0.9,NA,22,14,247,Texas
Darius Thomas,2019,78,340,OT,Jonesboro,Jonesboro,AR,//247sports.com/Player/darius-thomas-46039319/,0.9,NA,33,5,247,Texas
Javonne Shepherd,2019,78,327,OT,North Forest,Houston,TX,//247sports.com/Player/javonne-shepherd-46037308/,0.9,NA,38,39,247,Texas
Bamidele Olaseni,2019,80,330,OT,Garden City C.C.,Garden City,KS,//247sports.com/Player/bamidele-olaseni-46053088/,0.9,12,3,3,247,Texas
Andrew Coker,2019,78,310,OT,Taylor,Katy,TX,//247sports.com/Player/andrew-coker-91203/,0.88,NA,44,62,247,Texas
Myron Cunningham,2019,77,300,OT,Iowa Central C.C.,Fort Dodge,IA,//247sports.com/Player/myron-cunningham-46058777/,0.86,69,9,5,247,Texas
Dawand Jones,2019,80,360,OT,Ben Davis,Indianapolis,IN,//247sports.com/Player/dawand-jones-46052090/,0.85,NA,83,12,247,Texas
Willie Tyler,2019,79,330,OT,Iowa Western C.C.,Council Bluffs,IA,//247sports.com/Player/willie-tyler-46080159/,0.84,143,21,10,247,Texas
Chris Akporoghene,2019,76,294,OT,IMG Academy,Bradenton,FL,//247sports.com/Player/chris-akporoghene-46039465/,0.8,NA,184,290,247,Texas
Will Putnam,2019,75,295,IOL,Plant,Tampa,FL,//247sports.com/Player/will-putnam-85976/,0.94,118,4,14,247,Texas
EJ Ndoma-Ogar,2019,75,338,IOL,Allen,Allen,TX,//247sports.com/Player/ej-ndoma-ogar-88233/,0.92,217,13,25,247,Texas
Vincent Murphy,2019,74,290,IOL,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/vincent-murphy-92367/,0.87,NA,9,73,247,Texas
Branson Bragg,2019,76,308,IOL,Crandall,Crandall,TX,//247sports.com/Player/branson-bragg-45573079/,0.95,82,4,12,247,Texas
Kayvon Thibodeaux,2019,76,239,DL,Oaks Christian,Westlake Village,CA,//247sports.com/Player/kayvon-thibodeaux-88121/,0.99,6,2,1,247,Texas
Rian Davis,2019,73,240,DL,Wekiva,Apopka,FL,//247sports.com/Player/rian-davis-46042215/,0.95,103,7,13,247,Texas
Jermaine Johnson,2019,78,250,DL,Independence C.C.,Independence,KS,//247sports.com/Player/jermaine-johnson-84835/,0.94,1,1,1,247,Texas
Stephen Herron Jr.,2019,75,238,DL,Trinity,Louisville,KY,//247sports.com/Player/stephen-herron-jr-94130/,0.93,153,9,3,247,Texas
NaNa Osafo-Mensah,2019,75,224,DL,Nolan Catholic,Fort Worth,TX,//247sports.com/Player/nana-osafo-mensah-46037456/,0.92,222,14,26,247,Texas
Zach Williams,2019,76,235,DL,Joe T. Robinson,Little Rock,AR,//247sports.com/Player/zach-williams-46049109/,0.91,247,16,4,247,Texas
Braedon Mowry,2019,76,240,DL,Taylor,Katy,TX,//247sports.com/Player/braedon-mowry-46037121/,0.89,NA,25,46,247,Texas
David Ugwoegbu,2019,75,213,DL,Seven Lakes,Katy,TX,//247sports.com/Player/david-ugwoegbu-46048641/,0.89,NA,26,47,247,Texas
Kuony Deng,2019,78,230,DL,Independence C.C.,Independence,KS,//247sports.com/Player/kuony-deng-46056052/,0.89,16,1,4,247,Texas
Lloyd Summerall,2019,77,220,DL,Lakeland,Lakeland,FL,//247sports.com/Player/lloyd-summerall-46050017/,0.88,NA,30,50,247,Texas
Peter Mpagi,2019,76,224,DL,George Ranch,Richmond,TX,//247sports.com/Player/peter-mpagi-46040262/,0.87,NA,41,73,247,Texas
Marcus Hicks,2019,77,265,DL,Northwest,Wichita,KS,//247sports.com/Player/marcus-hicks-46039781/,0.87,NA,44,5,247,Texas
DeMarvin Leal,2019,76,289,DL,Judson,Converse,TX,//247sports.com/Player/demarvin-leal-94703/,1,3,1,1,247,Texas
Ishmael Sopsher,2019,75,334,DL,Amite,Amite,LA,//247sports.com/Player/ishmael-sopsher-88108/,0.95,80,8,4,247,Texas
Faatui Tuitele,2019,74,304,DL,St. Louis,Honolulu,HI,//247sports.com/Player/faatui-tuitele-92994/,0.94,122,11,2,247,Texas
Rodas Johnson,2019,75,285,DL,St. Francis De Sales,Columbus,OH,//247sports.com/Player/rodas-johnson-46040546/,0.87,NA,54,34,247,Texas
Nathan Pickering,2019,75,305,DL,Seminary,Seminary,MS,//247sports.com/Player/nathan-pickering-46039501/,0.95,64,6,4,247,Texas
Braylen Ingraham,2019,76,260,DL,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/braylen-ingraham-90371/,0.93,165,11,19,247,Texas
Myron Warren,2019,75,240,DL,Many,Many,LA,//247sports.com/Player/myron-warren-46051810/,0.93,169,13,7,247,Texas
Marcus Stripling,2019,74,260,DL,Mayde Creek,Houston,TX,//247sports.com/Player/marcus-stripling-46037070/,0.91,NA,19,30,247,Texas
T'Vondre Sweat,2019,75,249,DL,Huntsville,Huntsville,TX,//247sports.com/Player/tvondre-sweat-46039747/,0.89,NA,27,48,247,Texas
Jacoby Jones,2019,76,250,DL,Butler C.C.,El Dorado,KS,//247sports.com/Player/jacoby-jones-46056081/,0.87,32,2,6,247,Texas
Taurean Carter,2019,75,260,DL,Mansfield Legacy,Mansfield,TX,//247sports.com/Player/taurean-carter-46042131/,0.87,NA,58,96,247,Texas
Daniel Heimuli,2019,74,225,LB,Menlo-Atherton,Menlo Park,CA,//247sports.com/Player/daniel-heimuli-46046827/,0.93,155,9,23,247,Texas
David Gbenda,2019,72,218,LB,Cinco Ranch,Katy,TX,//247sports.com/Player/david-gbenda-46051953/,0.92,193,11,23,247,Texas
Donte Starks,2019,73,225,LB,John Ehret,Marrero,LA,//247sports.com/Player/donte-starks-45573479/,0.92,229,15,10,247,Texas
Lakia Henry,2019,72,225,LB,Dodge City C.C.,Dodge City,KS,//247sports.com/Player/lakia-henry-46052726/,0.92,3,1,2,247,Texas
Maninoa Tufono,2019,75,225,LB,Punahou,Honolulu,HI,//247sports.com/Player/maninoa-tufono-46039475/,0.86,NA,37,10,247,Texas
Juwan Mitchell,2019,73,235,LB,Butler C.C.,El Dorado,KS,//247sports.com/Player/juwan-mitchell-92584/,0.83,173,8,44,247,Texas
Marcel Brooks,2019,74,195,EDGE,Marcus,Flower Mound,TX,//247sports.com/Player/marcel-brooks-46037385/,0.98,17,2,3,247,Texas
Owen Pappoe,2019,72,210,EDGE,Grayson,Loganville,GA,//247sports.com/Player/owen-pappoe-81788/,0.98,28,3,4,247,Texas
Cade Stover,2019,77,235,EDGE,Lexington,Mansfield,OH,//247sports.com/Player/cade-stover-92426/,0.95,67,5,2,247,Texas
De'Gabriel Floyd,2019,73,231,EDGE,Westlake,Westlake Village,CA,//247sports.com/Player/degabriel-floyd-90748/,0.95,72,5,15,247,Texas
Mase Funa,2019,74,245,EDGE,Mater Dei,Santa Ana,CA,//247sports.com/Player/mase-funa-45572564/,0.95,96,7,17,247,Texas
Kevin Harris,2019,76,228,EDGE,Grayson,Loganville,GA,//247sports.com/Player/kevin-harris-46038885/,0.94,117,6,14,247,Texas
Avery Huff,2019,75,200,EDGE,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/avery-huff-46051955/,0.93,167,11,20,247,Texas
Anthony Solomon,2019,72,190,EDGE,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/anthony-solomon-82362/,0.89,NA,30,42,247,Texas
Spencer Lytle,2019,75,215,EDGE,St. John Bosco,Bellflower,CA,//247sports.com/Player/spencer-lytle-46037826/,0.89,NA,32,69,247,Texas
Shammond Cooper,2019,74,195,EDGE,Trinity Catholic,St. Louis,MO,//247sports.com/Player/shammond-cooper-46035715/,0.88,NA,26,10,247,Texas
Caleb Johnson,2019,73,215,EDGE,Fullerton College,Fullerton,CA,//247sports.com/Player/caleb-johnson-46056538/,0.87,31,3,9,247,Texas
Marcus Tillman Jr.,2019,73,220,EDGE,Jones,Orlando,FL,//247sports.com/Player/marcus-tillman-jr-45573284/,0.86,NA,65,96,247,Texas
Derek Stingley,2019,72,188,CB,Dunham School,Baton Rouge,LA,//247sports.com/Player/derek-stingley-89107/,1,2,1,1,247,Texas
Mykael Wright,2019,71,180,CB,Antelope Valley,Lancaster,CA,//247sports.com/Player/mykael-wright-46040034/,0.96,63,8,12,247,Texas
Chris Steele,2019,73,187,CB,St. John Bosco,Bellflower,CA,//247sports.com/Player/chris-steele-90375/,0.95,68,9,13,247,Texas
Kaiir Elam,2019,73,182,CB,The Benjamin School,North Palm Beach,FL,//247sports.com/Player/kaiir-elam-90484/,0.95,74,10,9,247,Texas
Marcus Banks,2019,72,166,CB,Dekaney,Houston,TX,//247sports.com/Player/marcus-banks-46041877/,0.94,136,16,21,247,Texas
Erick Young,2019,72,208,CB,Fort Bend Bush,Richmond,TX,//247sports.com/Player/erick-young-46037331/,0.92,207,19,24,247,Texas
Elijah Blades,2019,74,170,CB,Arizona Western College,Yuma,AZ,//247sports.com/Player/elijah-blades-88047/,0.91,5,1,1,247,Texas
Bobby Wolfe,2019,73,180,CB,Madison,Houston,TX,//247sports.com/Player/bobby-wolfe-87800/,0.9,NA,31,35,247,Texas
Jaden Davis,2019,69,166,CB,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/jaden-davis-92991/,0.9,NA,39,37,247,Texas
Chester Kimbrough,2019,70,167,CB,Warren Easton,New Orleans,LA,//247sports.com/Player/chester-kimbrough-86455/,0.88,NA,50,21,247,Texas
Marcus Lafrance,2019,73,175,CB,Deerfield Beach,Deerfield Beach,FL,//247sports.com/Player/marcus-lafrance-46038911/,0.87,NA,67,86,247,Texas
Marques Caldwell,2019,73,171,CB,Alvin,Alvin,TX,//247sports.com/Player/marques-caldwell-46036220/,0.86,NA,72,101,247,Texas
Maurice Gaines,2019,73,185,CB,St. Thomas More,Oakdale,CT,//247sports.com/Player/maurice-gaines-46038930/,0.84,NA,129,11,247,Texas
Daxton Hill,2019,72,186,S,Booker T. Washington,Tulsa,OK,//247sports.com/Player/daxton-hill-46039864/,0.98,23,2,1,247,Texas
Tyler Owens,2019,74,197,S,Plano East,Plano,TX,//247sports.com/Player/tyler-owens-46049296/,0.98,24,3,4,247,Texas
Jordan Battle,2019,73,187,S,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/jordan-battle-46040887/,0.96,54,5,7,247,Texas
Demani Richardson,2019,73,209,S,Waxahachie,Waxahachie,TX,//247sports.com/Player/demani-richardson-46035849/,0.96,56,6,9,247,Texas
Lewis Cine,2019,74,180,S,Trinity Christian School,Cedar Hill,TX,//247sports.com/Player/lewis-cine-46042955/,0.95,95,7,18,247,Texas
Brian Williams,2019,73,211,S,Bishop Dunne,Dallas,TX,//247sports.com/Player/brian-williams-91902/,0.94,126,11,19,247,Texas
Noa Pola-Gates,2019,71,165,S,Williams Field,Gilbert,AZ,//247sports.com/Player/noa-pola-gates-46050931/,0.94,134,15,3,247,Texas
Chris Adimora,2019,73,192,S,Mayfair,Lakewood,CA,//247sports.com/Player/chris-adimora-46040339/,0.92,192,17,24,247,Texas
Jarrian Jones,2019,73,185,S,Northwest Rankin,Flowood,MS,//247sports.com/Player/jarrian-jones-94466/,0.91,NA,22,13,247,Texas
Jalen Catalon,2019,69,188,S,Mansfield Legacy,Mansfield,TX,//247sports.com/Player/jalen-catalon-46035848/,0.91,NA,23,29,247,Texas
Kenyatta Watson II,2019,74,182,S,Grayson,Loganville,GA,//247sports.com/Player/kenyatta-watson-ii-89396/,0.9,NA,28,31,247,Texas
Jamal Morris,2019,74,185,S,Fort Bend Bush,Richmond,TX,//247sports.com/Player/jamal-morris-90892/,0.89,NA,32,43,247,Texas
Jalyn Phillips,2019,72,198,S,Archer,Lawrenceville,GA,//247sports.com/Player/jalyn-phillips-94055/,0.89,NA,34,41,247,Texas
Bru McCoy,2019,74,205,ATH,Mater Dei,Santa Ana,CA,//247sports.com/Player/bru-mccoy-88120/,0.98,10,1,2,247,Texas
Scooby Carter,2019,72,186,ATH,Mansfield Legacy,Mansfield,TX,//247sports.com/Player/scooby-carter-46038477/,0.98,30,3,6,247,Texas
Christian Harris,2019,73,235,ATH,University Lab,Baton Rouge,LA,//247sports.com/Player/christian-harris-89511/,0.95,71,4,3,247,Texas
Marquez Beason,2019,70,177,ATH,Duncanville,Duncanville,TX,//247sports.com/Player/marquez-beason-92710/,0.94,132,6,20,247,Texas
Isaiah Williams,2019,69,170,ATH,Trinity Catholic,St. Louis,MO,//247sports.com/Player/isaiah-williams-93607/,0.9,NA,18,5,247,Texas
Makiya Tongue,2019,74,210,ATH,University Lab,Baton Rouge,LA,//247sports.com/Player/makiya-tongue-46038773/,0.89,NA,23,15,247,Texas
Peyton Powell,2019,74,182,ATH,Permian,Odessa,TX,//247sports.com/Player/peyton-powell-46055198/,0.89,NA,25,50,247,Texas
Jaren Mangham,2019,73,214,ATH,Cass Technical,Detroit,MI,//247sports.com/Player/jaren-mangham-92674/,0.87,NA,44,14,247,Texas
Sam Howell,2019,72,225,QB,Sun Valley,Monroe,NC,//247sports.com/Player/sam-howell-91707/,0.95,104,3,1,247,Georgia
Max Duggan,2019,74,190,QB,Lewis Central,Council Bluffs,IA,//247sports.com/Player/max-duggan-87561/,0.94,124,4,1,247,Georgia
Ryan Hilinski,2019,75,230,QB,Orange Lutheran,Orange,CA,//247sports.com/Player/ryan-hilinski-93478/,0.94,131,2,20,247,Georgia
Graham Mertz,2019,75,205,QB,Blue Valley North,Leawood,KS,//247sports.com/Player/graham-mertz-46038869/,0.93,176,3,2,247,Georgia
KJ Jefferson,2019,75,211,QB,North Panola,Sardis,MS,//247sports.com/Player/kj-jefferson-90380/,0.9,NA,5,14,247,Georgia
Hank Bachmeier,2019,75,188,QB,Murrieta Valley,Murrieta,CA,//247sports.com/Player/hank-bachmeier-87552/,0.9,NA,7,52,247,Georgia
Cade McNamara,2019,73,206,QB,Damonte Ranch,Reno,NV,//247sports.com/Player/cade-mcnamara-93369/,0.9,NA,8,2,247,Georgia
Grant Gunnell,2019,77,222,QB,St Pius X,Houston,TX,//247sports.com/Player/grant-gunnell-84631/,0.89,NA,10,55,247,Georgia
Zach Calzada,2019,75,195,QB,Lanier,Buford,GA,//247sports.com/Player/zach-calzada-46051591/,0.88,NA,17,46,247,Georgia
Jaden Johnson,2019,74,208,QB,Kirby,Memphis,TN,//247sports.com/Player/jaden-johnson-46042211/,0.87,NA,19,25,247,Georgia
Dillon Gabriel,2019,71,186,QB,Mililani,Mililani,HI,//247sports.com/Player/dillon-gabriel-46046633/,0.86,NA,20,9,247,Georgia
Jacob Zeno,2019,74,188,QB,John Jay,San Antonio,TX,//247sports.com/Player/jacob-zeno-94016/,0.86,NA,21,99,247,Georgia
D'Wan Mathis,2019,76,197,QB,Oak Park,Oak Park,MI,//247sports.com/Player/dwan-mathis-82439/,0.86,NA,23,22,247,Georgia
Connor Bazelak,2019,75,207,QB,Archbishop Alter,Dayton,OH,//247sports.com/Player/connor-bazelak-46041080/,0.86,NA,25,44,247,Georgia
Joey Yellen,2019,74,211,QB,Mission Viejo,Mission Viejo,CA,//247sports.com/Player/joey-yellen-46049554/,0.85,NA,29,117,247,Georgia
Alex Padilla,2019,73,190,QB,Cherry Creek,Englewood,CO,//247sports.com/Player/alex-padilla-46053327/,0.85,NA,33,6,247,Georgia
Stetson Bennett IV,2019,72,185,QB,Jones College,Ellisville,MS,//247sports.com/Player/stetson-bennett-iv-89844/,0.83,170,8,30,247,Georgia
Jayden Daniels,2019,75,175,QB,Cajon,San Bernardino,CA,//247sports.com/Player/jayden-daniels-89980/,0.97,35,1,5,247,Georgia
Bo Nix,2019,73,207,QB,Pinson Valley,Pinson,AL,//247sports.com/Player/bo-nix-77945/,0.96,62,2,3,247,Georgia
John Rhys Plumlee,2019,73,185,QB,Oak Grove,Hattiesburg,MS,//247sports.com/Player/john-rhys-plumlee-46047798/,0.89,NA,10,17,247,Georgia
Brendan Costello,2019,72,183,QB,San Clemente,San Clemente,CA,//247sports.com/Player/brendan-costello-93122/,0.88,NA,11,73,247,Georgia
Lance LeGendre,2019,74,205,QB,Warren Easton,New Orleans,LA,//247sports.com/Player/lance-legendre-86454/,0.88,NA,16,25,247,Georgia
Michael Johnson Jr.,2019,74,192,QB,Sheldon,Eugene,OR,//247sports.com/Player/michael-johnson-jr-89906/,0.86,NA,22,3,247,Georgia
George Johnson III,2019,71,180,QB,Martin County,Stuart,FL,//247sports.com/Player/george-johnson-iii-90455/,0.85,NA,98,142,247,Georgia
David Baldwin-Griffin,2019,76,214,QB,IMG Academy,Bradenton,FL,//247sports.com/Player/david-baldwin-griffin-93015/,0.84,NA,31,158,247,Georgia
John Emery Jr.,2019,71,206,RB,Destrehan,Destrehan,LA,//247sports.com/Player/john-emery-jr-46038480/,0.98,11,1,2,247,Georgia
Tyrion Davis-Price,2019,73,235,RB,Southern Lab,Baton Rouge,LA,//247sports.com/Player/tyrion-davis-price-93968/,0.95,110,6,5,247,Georgia
Quavaris Crouch,2019,72,237,RB,Harding University High,Charlotte,NC,//247sports.com/Player/quavaris-crouch-92997/,0.94,123,5,2,247,Georgia
Steele Chambers,2019,73,215,RB,Blessed Trinity Catholic,Roswell,GA,//247sports.com/Player/steele-chambers-83304/,0.94,145,7,18,247,Georgia
Sampson James,2019,73,211,RB,Avon,Avon,IN,//247sports.com/Player/sampson-james-46041512/,0.92,183,10,4,247,Georgia
Noah Cain,2019,70,208,RB,IMG Academy,Bradenton,FL,//247sports.com/Player/noah-cain-86618/,0.91,NA,14,25,247,Georgia
D.J. Williams,2019,71,210,RB,Sebring,Sebring,FL,//247sports.com/Player/dj-williams-46056565/,0.9,NA,16,26,247,Georgia
Marcus Crowley,2019,73,200,RB,Trinity Christian Academy,Jacksonville,FL,//247sports.com/Player/marcus-crowley-45573370/,0.9,NA,17,29,247,Georgia
Deondrick Glass,2019,71,200,RB,Katy,Katy,TX,//247sports.com/Player/deondrick-glass-87041/,0.9,NA,22,36,247,Georgia
Nay'Quan Wright,2019,68,188,RB,Miami Carol City,Opa Locka,FL,//247sports.com/Player/nayquan-wright-82027/,0.9,NA,24,36,247,Georgia
Kenny McIntosh,2019,72,218,RB,University School,Fort Lauderdale,FL,//247sports.com/Player/kenny-mcintosh-81995/,0.89,NA,30,41,247,Georgia
Keilan Robinson,2019,69,184,RB,St. John's,Washington,DC,//247sports.com/Player/keilan-robinson-46036598/,0.89,NA,32,2,247,Georgia
Knowledge McDaniel,2019,71,215,RB,Braden River,Bradenton,FL,//247sports.com/Player/knowledge-mcdaniel-46041483/,0.84,NA,95,187,247,Georgia
Sean Dollars,2019,70,185,RB,Mater Dei,Santa Ana,CA,//247sports.com/Player/sean-dollars-46040937/,0.9,NA,4,45,247,Georgia
Jadon Haselwood,2019,74,196,WR,Cedar Grove,Ellenwood,GA,//247sports.com/Player/jadon-haselwood-86745/,0.98,19,1,3,247,Georgia
Garrett Wilson,2019,71,175,WR,Lake Travis,Austin,TX,//247sports.com/Player/garrett-wilson-94612/,0.98,29,2,5,247,Georgia
Theo Wease Jr.,2019,75,202,WR,Allen,Allen,TX,//247sports.com/Player/theo-wease-jr-89448/,0.97,37,4,8,247,Georgia
George Pickens,2019,75,190,WR,Hoover,Hoover,AL,//247sports.com/Player/george-pickens-46043191/,0.97,41,5,1,247,Georgia
Joe Ngata,2019,75,205,WR,Folsom,Folsom,CA,//247sports.com/Player/joe-ngata-92472/,0.97,43,6,7,247,Georgia
Dominick Blaylock,2019,73,195,WR,Walton,Marietta,GA,//247sports.com/Player/dominick-blaylock-81896/,0.97,44,7,7,247,Georgia
Julian Barnett,2019,74,189,WR,Belleville,Belleville,MI,//247sports.com/Player/julian-barnett-85396/,0.96,58,6,3,247,Georgia
Jordan Whittington,2019,72,198,WR,Cuero,Cuero,TX,//247sports.com/Player/jordan-whittington-86085/,0.96,59,2,10,247,Georgia
Frank Ladson Jr.,2019,75,190,WR,South Dade,Homestead,FL,//247sports.com/Player/frank-ladson-jr-46036916/,0.95,65,9,8,247,Georgia
Dylan Wright,2019,76,215,WR,West Mesquite,Mesquite,TX,//247sports.com/Player/dylan-wright-46039963/,0.95,75,10,11,247,Georgia
Jake Smith,2019,73,189,WR,Notre Dame Preparatory,Scottsdale,AZ,//247sports.com/Player/jake-smith-46047516/,0.95,77,11,2,247,Georgia
