name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
Shaun Dion Hamilton,2014,72,240,LB,Carver,Montgomery,AL,//247sports.com/Player/shaun-dion-hamilton-19230/,0.92,235,9,8,247,USC
Petera Wilson,2014,75,220,LB,White Station,Memphis,TN,//247sports.com/Player/petera-wilson-18643/,0.86,NA,32,15,247,USC
Joe Blue,2014,71,235,LB,Dillon,Dillon,SC,//247sports.com/Player/joe-blue-11188/,0.85,NA,36,28,247,USC
Rashaan Evans,2014,75,220,EDGE,Auburn,Auburn,AL,//247sports.com/Player/rashaan-evans-20334/,0.99,11,1,2,247,USC
Clifton Garrett,2014,74,228,EDGE,Plainfield South,Plainfield,IL,//247sports.com/Player/clifton-garrett-15330/,0.98,31,4,1,247,USC
Jacob Pugh,2014,76,221,EDGE,Amos P. Godby,Tallahassee,FL,//247sports.com/Player/jacob-pugh-21520/,0.97,39,5,7,247,USC
Bryson Allen-Williams,2014,73,222,EDGE,Cedar Grove,Ellenwood,GA,//247sports.com/Player/bryson-allen-williams-21514/,0.96,96,6,7,247,USC
Bobby Okereke,2014,75,215,EDGE,Foothill,Santa Ana,CA,//247sports.com/Player/bobby-okereke-30263/,0.94,158,10,17,247,USC
DJ Calhoun,2014,72,215,EDGE,El Cerrito,El Cerrito,CA,//247sports.com/Player/dj-calhoun-17033/,0.94,183,13,22,247,USC
Richard Yeargin III,2014,76,225,EDGE,University School,Fort Lauderdale,FL,//247sports.com/Player/richard-yeargin-iii-21452/,0.9,NA,20,41,247,USC
Edwin Freeman,2014,72,212,EDGE,Bowie,Arlington,TX,//247sports.com/Player/edwin-freeman-20940/,0.9,NA,26,35,247,USC
Ismael Murphy-Richardson,2014,76,215,EDGE,Desert Edge,Goodyear,AZ,//247sports.com/Player/ismael-murphy-richardson-28135/,0.88,NA,46,11,247,USC
Sharieff Rhaheed,2014,74,202,EDGE,Fort Pierce Central,Fort Pierce,FL,//247sports.com/Player/sharieff-rhaheed-23232/,0.87,NA,50,82,247,USC
Fred Warner,2014,75,205,EDGE,Mission Hills,San Marcos,CA,//247sports.com/Player/fred-warner-31001/,0.87,NA,57,65,247,USC
Vincent Jackson,2014,74,235,EDGE,Jesuit,Tampa,FL,//247sports.com/Player/vincent-jackson-15729/,0.83,NA,87,158,247,USC
Jabrill Peppers,2014,72,205,CB,Paramus Catholic,Paramus,NJ,//247sports.com/Player/jabrill-peppers-13084/,1,4,1,1,247,USC
Adoree' Jackson,2014,69,182,CB,Junipero Serra,Gardena,CA,//247sports.com/Player/adoree-jackson-16745/,0.98,24,4,2,247,USC
Marshon Lattimore,2014,72,175,CB,Glenville,Cleveland,OH,//247sports.com/Player/marshon-lattimore-23253/,0.97,44,6,2,247,USC
Jonathan Lockett,2014,71,170,CB,Mater Dei,Santa Ana,CA,//247sports.com/Player/jonathan-lockett-19509/,0.95,137,12,14,247,USC
Adarius Pickett,2014,71,175,CB,El Cerrito,El Cerrito,CA,//247sports.com/Player/adarius-pickett-21201/,0.94,175,14,20,247,USC
John Plattenburg,2014,70,179,CB,Lamar,Houston,TX,//247sports.com/Player/john-plattenburg-30360/,0.9,NA,27,36,247,USC
Tee Shepard,2014,73,197,CB,Holmes C.C.,Goodman,MS,//247sports.com/Player/tee-shepard-7427/,0.9,32,1,6,247,USC
Denzel Fisher,2014,73,165,CB,Centennial,Compton,CA,//247sports.com/Player/denzel-fisher-29587/,0.89,NA,31,44,247,USC
Lamont Simmons,2014,74,180,CB,Raines,Jacksonville,FL,//247sports.com/Player/lamont-simmons-32764/,0.87,NA,58,97,247,USC
Patrick Porter,2014,72,170,CB,Paul W Bryant,Cottondale,AL,//247sports.com/Player/patrick-porter-29229/,0.77,NA,176,68,247,USC
Tony Brown,2014,72,188,S,Ozen,Beaumont,TX,//247sports.com/Player/tony-brown-14164/,0.99,16,2,2,247,USC
Curtis Samuel,2014,72,185,S,Erasmus Hall,Brooklyn,NY,//247sports.com/Player/curtis-samuel-25841/,0.97,46,5,2,247,USC
Ed Paris,2014,73,190,S,Mansfield Timberview,Arlington,TX,//247sports.com/Player/ed-paris-11885/,0.96,63,3,7,247,USC
Jamal Adams,2014,72,199,S,Hebron,Carrollton,TX,//247sports.com/Player/jamal-adams-13171/,0.96,92,7,10,247,USC
Ronnie Clark,2014,74,215,S,Calera,Calera,AL,//247sports.com/Player/ronnie-clark-20018/,0.95,116,8,6,247,USC
Jaleel Wadood,2014,71,170,S,St. John Bosco,Bellflower,CA,//247sports.com/Player/jaleel-wadood-16761/,0.95,126,9,12,247,USC
John Battle,2014,74,180,S,Hallandale,Hallandale,FL,//247sports.com/Player/john-battle-10169/,0.9,NA,18,35,247,USC
Mattrell McGraw,2014,70,180,S,John Curtis,New Orleans,LA,//247sports.com/Player/mattrell-mcgraw-21586/,0.9,NA,20,16,247,USC
Brandon Simmons,2014,72,175,S,Mansfield Timberview,Arlington,TX,//247sports.com/Player/brandon-simmons-10980/,0.9,NA,21,31,247,USC
Kendall Gant,2014,74,185,S,Lake Gibson,Lakeland,FL,//247sports.com/Player/kendall-gant-28153/,0.89,NA,33,47,247,USC
Quincy Wilson,2014,73,196,S,University School,Fort Lauderdale,FL,//247sports.com/Player/quincy-wilson-18388/,0.87,NA,63,105,247,USC
Uchenna Nwosu,2014,74,200,S,Narbonne,Harbor City,CA,//247sports.com/Player/uchenna-nwosu-34346/,0.86,NA,74,76,247,USC
J.T. Gray,2014,72,197,S,Clarksdale,Clarksdale,MS,//247sports.com/Player/jt-gray-28748/,0.85,NA,85,29,247,USC
Bo Scarbrough,2014,74,225,ATH,IMG Academy,Bradenton,FL,//247sports.com/Player/bo-scarbrough-14987/,0.97,35,3,6,247,USC
Budda Baker,2014,69,174,ATH,Bellevue,Bellevue,WA,//247sports.com/Player/budda-baker-18436/,0.97,54,6,1,247,USC
Todd Kelly Jr.,2014,71,192,ATH,Webb School of Knoxville,Knoxville,TN,//247sports.com/Player/todd-kelly-jr-18681/,0.96,71,5,3,247,USC
Elijah Hood,2014,71,222,ATH,Charlotte Catholic,Charlotte,NC,//247sports.com/Player/elijah-hood-16734/,0.96,78,8,2,247,USC
Noah Brown,2014,74,212,ATH,Pope John XXIII,Sparta,NJ,//247sports.com/Player/noah-brown-27112/,0.93,207,13,8,247,USC
Charles Nelson,2014,68,170,ATH,Seabreeze,Daytona Beach,FL,//247sports.com/Player/charles-nelson-20603/,0.89,NA,33,49,247,USC
Jojo Robinson,2014,72,183,ATH,Northwestern,Miami,FL,//247sports.com/Player/jojo-robinson-18489/,0.88,NA,40,62,247,USC
Clayton Thorson,2014,76,205,QB,Wheaton North,Wheaton,IL,//247sports.com/Player/clayton-thorson-21819/,0.96,74,5,2,247,Penn State
K.J. Carta-Samuels,2014,74,210,QB,Bellarmine Prep,San Jose,CA,//247sports.com/Player/kj-carta-samuels-21160/,0.94,166,11,19,247,Penn State
JJ Cosentino,2014,76,223,QB,Central Catholic,Pittsburgh,PA,//247sports.com/Player/jj-cosentino-21944/,0.9,NA,16,6,247,Penn State
Michael O'Connor,2014,76,223,QB,IMG Academy,Bradenton,FL,//247sports.com/Player/michael-oconnor-21406/,0.9,NA,17,44,247,Penn State
Peyton Bender,2014,73,170,QB,Cardinal Gibbons,Fort Lauderdale,FL,//247sports.com/Player/peyton-bender-30908/,0.88,NA,22,61,247,Penn State
John Wolford,2014,74,207,QB,Bishop Kenny,Jacksonville,FL,//247sports.com/Player/john-wolford-14452/,0.87,NA,33,107,247,Penn State
DeShone Kizer,2014,77,207,QB,Central Catholic,Toledo,OH,//247sports.com/Player/deshone-kizer-17704/,0.94,162,10,8,247,Penn State
Trace McSorley,2014,72,182,QB,Briar Woods,Ashburn,VA,//247sports.com/Player/trace-mcsorley-22462/,0.88,NA,14,17,247,Penn State
Alin Edouard,2014,73,180,QB,Hialeah,Hialeah,FL,//247sports.com/Player/alin-edouard-23187/,0.84,NA,27,137,247,Penn State
Nick Chubb,2014,71,216,RB,Cedartown,Cedartown,GA,//247sports.com/Player/nick-chubb-19986/,0.99,17,4,1,247,Penn State
Sony Michel,2014,71,205,RB,American Heritage,Fort Lauderdale,FL,//247sports.com/Player/sony-michel-7504/,0.97,57,6,8,247,Penn State
Shai McKenzie,2014,71,210,RB,Washington,Washington,PA,//247sports.com/Player/shai-mckenzie-23409/,0.92,239,16,3,247,Penn State
Johnathan Thomas,2014,71,205,RB,St. John's Prep,Danvers,MA,//247sports.com/Player/johnathan-thomas-27879/,0.88,NA,26,1,247,Penn State
Qadree Ollison,2014,73,225,RB,Canisius,Buffalo,NY,//247sports.com/Player/qadree-ollison-29482/,0.87,NA,40,5,247,Penn State
Mark Allen,2014,67,185,RB,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/mark-allen-22591/,0.81,NA,93,37,247,Penn State
Drake Harris,2014,76,180,WR,Grand Rapids Christian,Grand Rapids,MI,//247sports.com/Player/drake-harris-15401/,0.96,88,12,3,247,Penn State
Isaiah Ford,2014,74,170,WR,Trinity Christian Academy,Jacksonville,FL,//247sports.com/Player/isaiah-ford-19491/,0.93,196,30,25,247,Penn State
Saeed Blacknall,2014,75,210,WR,Manalapan,Englishtown,NJ,//247sports.com/Player/saeed-blacknall-25732/,0.93,197,31,7,247,Penn State
Chris Godwin,2014,73,193,WR,Middletown,Middletown,DE,//247sports.com/Player/chris-godwin-20463/,0.93,206,34,1,247,Penn State
Cam Phillips,2014,73,181,WR,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/cam-phillips-20699/,0.9,NA,49,6,247,Penn State
Dareian Watkins,2014,74,192,WR,Galion,Galion,OH,//247sports.com/Player/dareian-watkins-15532/,0.9,NA,25,14,247,Penn State
Troy Apke,2014,73,187,WR,Mt. Lebanon,Pittsburgh,PA,//247sports.com/Player/troy-apke-22435/,0.88,NA,72,18,247,Penn State
Thaddeus Snodgrass,2014,73,170,WR,Springfield,Springfield,OH,//247sports.com/Player/thaddeus-snodgrass-14979/,0.87,NA,86,32,247,Penn State
Moral Stephens,2014,76,200,WR,Taylor County,Perry,FL,//247sports.com/Player/moral-stephens-20579/,0.83,NA,53,159,247,Penn State
Mike Gesicki,2014,77,236,TE,Southern Reg,Manahawkin,NJ,//247sports.com/Player/mike-gesicki-25938/,0.97,58,1,2,247,Penn State
Damian Prince,2014,77,295,OT,Bishop McNamara,District Heights,MD,//247sports.com/Player/damian-prince-17414/,0.97,40,3,1,247,Penn State
Jermaine Eluemunor,2014,77,300,OT,Lackawanna College,Scranton,PA,//247sports.com/Player/jermaine-eluemunor-26462/,0.97,2,1,1,247,Penn State
Bentley Spain,2014,78,275,OT,Providence,Charlotte,NC,//247sports.com/Player/bentley-spain-15751/,0.95,104,8,3,247,Penn State
Alex Bars,2014,78,309,OT,Montgomery Bell Academy,Nashville,TN,//247sports.com/Player/alex-bars-20656/,0.94,155,14,5,247,Penn State
Alex Bookser,2014,78,295,OT,Mt. Lebanon,Pittsburgh,PA,//247sports.com/Player/alex-bookser-26108/,0.93,189,18,2,247,Penn State
Noah Beh,2014,78,260,OT,Scranton Prep,Scranton,PA,//247sports.com/Player/noah-beh-23858/,0.89,NA,37,13,247,Penn State
Sam Mustipher,2014,75,285,OT,Our Lady of Good Counsel,Olney,MD,//247sports.com/Player/sam-mustipher-10535/,0.89,NA,22,11,247,Penn State
James Hendren,2014,79,296,OT,Dexter Southfield,Brookline,MA,//247sports.com/Player/james-hendren-19959/,0.88,NA,43,4,247,Penn State
Chasz Wright,2014,78,321,OT,Milford Academy,New Berlin,NY,//247sports.com/Player/chasz-wright-16346/,0.87,11,3,1,247,Penn State
Andrew Mike,2014,79,270,OT,Sabino,Tucson,AZ,//247sports.com/Player/andrew-mike-20487/,0.87,NA,60,15,247,Penn State
Alex Dalton,2014,76,280,OT,Troy,Troy,OH,//247sports.com/Player/alex-dalton-28650/,0.86,NA,75,47,247,Penn State
Brendan Brosnan,2014,78,275,OT,Maine South,Park Ridge,IL,//247sports.com/Player/brendan-brosnan-32129/,0.86,NA,78,26,247,Penn State
Justin Herron,2014,76,270,OT,The Bullis School,Potomac,MD,//247sports.com/Player/justin-herron-19958/,0.85,NA,82,23,247,Penn State
Chance Sorrell,2014,78,263,OT,Middletown,Middletown,OH,//247sports.com/Player/chance-sorrell-23248/,0.85,NA,91,54,247,Penn State
Quenton Nelson,2014,77,295,IOL,Red Bank Catholic,Red Bank,NJ,//247sports.com/Player/quenton-nelson-20303/,0.96,75,6,3,247,Penn State
Steven Moss,2014,77,275,IOL,Chancellor,Fredericksburg,VA,//247sports.com/Player/steven-moss-19656/,0.93,211,12,7,247,Penn State
Jared Cohen,2014,75,305,IOL,McDonogh School,Owings Mills,MD,//247sports.com/Player/jared-cohen-31800/,0.9,NA,18,4,247,Penn State
Kareem Are,2014,78,335,IOL,Fort Scott C.C.,Fort Scott,KS,//247sports.com/Player/kareem-are-24719/,0.9,36,1,7,247,Penn State
Jashon Robertson,2014,75,295,IOL,Montgomery Bell Academy,Nashville,TN,//247sports.com/Player/jashon-robertson-19697/,0.88,NA,29,10,247,Penn State
Lorenzo Carter,2014,77,232,DL,Norcross,Norcross,GA,//247sports.com/Player/lorenzo-carter-22968/,0.98,20,2,2,247,Penn State
Lloyd Tubman,2014,77,235,DL,Seneca Academy,Louisville,KY,//247sports.com/Player/lloyd-tubman-29471/,0.93,225,12,3,247,Penn State
Sharieff Rhaheed,2014,74,202,DL,Fort Pierce Central,Fort Pierce,FL,//247sports.com/Player/sharieff-rhaheed-23232/,0.87,NA,50,82,247,Penn State
Da'Shawn Hand,2014,76,265,DL,Woodbridge,Woodbridge,VA,//247sports.com/Player/dashawn-hand-16094/,1,7,1,1,247,Penn State
Andrew Brown,2014,76,282,DL,Oscar Smith,Chesapeake,VA,//247sports.com/Player/andrew-brown-13055/,0.99,9,1,3,247,Penn State
Thomas Holley,2014,76,285,DL,Abraham Lincoln,Brooklyn,NY,//247sports.com/Player/thomas-holley-29296/,0.98,18,2,1,247,Penn State
Malik McDowell,2014,79,290,DL,Southfield,Southfield,MI,//247sports.com/Player/malik-mcdowell-18662/,0.97,38,2,1,247,Penn State
Jalyn Holmes,2014,77,225,DL,Lake Taylor,Norfolk,VA,//247sports.com/Player/jalyn-holmes-18724/,0.97,51,4,4,247,Penn State
Jesse Aniebonam,2014,76,230,DL,Our Lady of Good Counsel,Olney,MD,//247sports.com/Player/jesse-aniebonam-22201/,0.96,95,6,2,247,Penn State
Dewayne Hendrix,2014,77,254,DL,O'Fallon,O'Fallon,IL,//247sports.com/Player/dewayne-hendrix-26366/,0.94,171,9,6,247,Penn State
Darius Slade,2014,77,240,DL,Montclair,Montclair,NJ,//247sports.com/Player/darius-slade-31230/,0.86,NA,30,22,247,Penn State
Derrick Nnadi,2014,73,305,DL,Ocean Lakes,Virginia Beach,VA,//247sports.com/Player/derrick-nnadi-19149/,0.96,80,8,5,247,Penn State
Terrell Clinkscales,2014,76,310,DL,Dodge City C.C.,Dodge City,KS,//247sports.com/Player/terrell-clinkscales-33475/,0.96,5,1,2,247,Penn State
Khairi Clark,2014,74,325,DL,Chaminade-Madonna,Hollywood,FL,//247sports.com/Player/khairi-clark-15418/,0.92,231,17,30,247,Penn State
Peyton Newell,2014,74,290,DL,Hiawatha Sr,Hiawatha,KS,//247sports.com/Player/peyton-newell-19862/,0.9,NA,21,2,247,Penn State
Ricky Walker,2014,74,275,DL,Bethel,Hampton,VA,//247sports.com/Player/ricky-walker-21667/,0.9,NA,25,11,247,Penn State
C.J. Johnson,2014,76,300,DL,"ASA College (Brooklyn, NY)",Brooklyn,NY,//247sports.com/Player/cj-johnson-3119/,0.9,27,8,4,247,Penn State
Tarow Barney,2014,73,285,DL,Northwest Mississippi C.C.,Senatobia,MS,//247sports.com/Player/tarow-barney-36632/,0.9,38,11,8,247,Penn State
Antoine White,2014,75,265,DL,Millville,Millville,NJ,//247sports.com/Player/antoine-white-28742/,0.87,NA,44,19,247,Penn State
Jeremiah Clarke,2014,77,272,DL,T.C. Williams,Alexandria,VA,//247sports.com/Player/jeremiah-clarke-27068/,0.84,NA,47,35,247,Penn State
Korie Rogers,2014,73,210,LB,Buford,Buford,GA,//247sports.com/Player/korie-rogers-20630/,0.94,184,14,12,247,Penn State
Michael Ferns,2014,75,238,LB,St. Clairsville,Saint Clairsville,OH,//247sports.com/Player/michael-ferns-19294/,0.93,198,7,9,247,Penn State
Kevin Mouhon,2014,72,223,LB,Norcross,Norcross,GA,//247sports.com/Player/kevin-mouhon-27440/,0.87,NA,26,59,247,Penn State
Troy Reeder,2014,74,230,LB,Salesianum,Wilmington,DE,//247sports.com/Player/troy-reeder-22757/,0.87,NA,27,2,247,Penn State
Dante Booker,2014,75,212,EDGE,St. Vincent-St. Mary,Akron,OH,//247sports.com/Player/dante-booker-19588/,0.99,13,2,1,247,Penn State
Jacob Pugh,2014,76,221,EDGE,Amos P. Godby,Tallahassee,FL,//247sports.com/Player/jacob-pugh-21520/,0.97,39,5,7,247,Penn State
Bryson Allen-Williams,2014,73,222,EDGE,Cedar Grove,Ellenwood,GA,//247sports.com/Player/bryson-allen-williams-21514/,0.96,96,6,7,247,Penn State
Kyle Berger,2014,75,215,EDGE,St. Ignatius,Cleveland,OH,//247sports.com/Player/kyle-berger-26787/,0.95,134,9,6,247,Penn State
Brandon Lee,2014,75,215,EDGE,Lawrence Central,Indianapolis,IN,//247sports.com/Player/brandon-lee-18131/,0.9,NA,29,7,247,Penn State
Melvin Keihn,2014,73,225,EDGE,Gilman,Baltimore,MD,//247sports.com/Player/melvin-keihn-15428/,0.89,NA,19,8,247,Penn State
Jason Cabinda,2014,73,220,EDGE,Hunterdon Central,Flemington,NJ,//247sports.com/Player/jason-cabinda-32454/,0.86,NA,60,23,247,Penn State
Donte Raymond,2014,73,205,EDGE,Rahway,Rahway,NJ,//247sports.com/Player/donte-raymond-35521/,0.81,NA,108,44,247,Penn State
Marshon Lattimore,2014,72,175,CB,Glenville,Cleveland,OH,//247sports.com/Player/marshon-lattimore-23253/,0.97,44,6,2,247,Penn State
Wesley Green,2014,71,170,CB,Martin Luther King Jr.,Lithonia,GA,//247sports.com/Player/wesley-green-18986/,0.94,185,15,13,247,Penn State
Malik Hooker,2014,74,185,CB,New Castle,New Castle,PA,//247sports.com/Player/malik-hooker-30798/,0.9,NA,26,8,247,Penn State
Amani Oruwariye,2014,73,180,CB,Gaither,Tampa,FL,//247sports.com/Player/amani-oruwariye-29853/,0.89,NA,33,56,247,Penn State
Grant Haley,2014,70,170,CB,Lovett School,Atlanta,GA,//247sports.com/Player/grant-haley-23258/,0.88,NA,35,43,247,Penn State
D'Andre Payne,2014,69,175,CB,Woodson H.D.,Washington,DC,//247sports.com/Player/dandre-payne-10536/,0.88,NA,39,5,247,Penn State
Daquan Worley,2014,71,170,CB,Coatesville Area,Coatesville,PA,//247sports.com/Player/daquan-worley-24266/,0.88,NA,47,19,247,Penn State
Al Harris,2014,71,160,CB,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/al-harris-20232/,0.88,NA,49,78,247,Penn State
Lamont Simmons,2014,74,180,CB,Raines,Jacksonville,FL,//247sports.com/Player/lamont-simmons-32764/,0.87,NA,58,97,247,Penn State
Troy Vincent,2014,70,192,CB,Gilman,Baltimore,MD,//247sports.com/Player/troy-vincent-20637/,0.86,NA,61,19,247,Penn State
Andre Boggs,2014,71,175,CB,Avon Old Farms,Avon,CT,//247sports.com/Player/andre-boggs-28764/,0.82,NA,113,5,247,Penn State
Quin Blanding,2014,74,200,S,Bayside,Virginia Beach,VA,//247sports.com/Player/quin-blanding-11884/,0.99,8,1,2,247,Penn State
Koa Farmer,2014,73,200,S,Notre Dame,Riverside,CA,//247sports.com/Player/koa-farmer-24654/,0.93,214,13,24,247,Penn State
Montae Nicholson,2014,75,200,S,Gateway,Monroeville,PA,//247sports.com/Player/montae-nicholson-21896/,0.92,244,17,4,247,Penn State
Darius West,2014,72,195,S,Lima Central Catholic,Lima,OH,//247sports.com/Player/darius-west-21833/,0.9,NA,23,13,247,Penn State
Drue Tranquill,2014,74,210,S,Carroll,Fort Wayne,IN,//247sports.com/Player/drue-tranquill-27669/,0.9,NA,24,4,247,Penn State
Marcus Allen,2014,74,190,S,Dr. Henry Wise,Upper Marlboro,MD,//247sports.com/Player/marcus-allen-18612/,0.9,NA,27,7,247,Penn State
Emmanuel Smith,2014,74,200,S,Oakland,Murfreesboro,TN,//247sports.com/Player/emmanuel-smith-20556/,0.9,NA,28,7,247,Penn State
Jared Wangler,2014,74,226,S,De La Salle Collegiate,Warren,MI,//247sports.com/Player/jared-wangler-29119/,0.89,NA,34,6,247,Penn State
Anthony Davis,2014,71,180,S,Gateway,Monroeville,PA,//247sports.com/Player/anthony-davis-20588/,0.88,NA,34,15,247,Penn State
Trent Sherfield,2014,74,185,S,Danville,Danville,IL,//247sports.com/Player/trent-sherfield-24321/,0.87,NA,62,24,247,Penn State
Christian Campbell,2014,72,181,S,Central,Phenix City,AL,//247sports.com/Player/christian-campbell-30796/,0.86,NA,66,24,247,Penn State
Shawn Boone,2014,70,185,S,Dwyer,Palm Beach Gardens,FL,//247sports.com/Player/shawn-boone-23884/,0.85,NA,83,128,247,Penn State
Jabrill Peppers,2014,72,205,ATH,Paramus Catholic,Paramus,NJ,//247sports.com/Player/jabrill-peppers-13084/,1,4,1,1,247,Penn State
DeAndre Thompkins,2014,72,170,ATH,Swansboro,Swansboro,NC,//247sports.com/Player/deandre-thompkins-25093/,0.94,163,26,7,247,Penn State
Dravon Askew-Henry,2014,71,185,ATH,Aliquippa,Aliquippa,PA,//247sports.com/Player/dravon-askew-henry-20595/,0.94,164,11,1,247,Penn State
Noah Brown,2014,74,212,ATH,Pope John XXIII,Sparta,NJ,//247sports.com/Player/noah-brown-27112/,0.93,207,13,8,247,Penn State
Treon Harris,2014,71,180,ATH,Booker T. Washington,Miami,FL,//247sports.com/Player/treon-harris-14195/,0.93,226,16,28,247,Penn State
Myles Autry,2014,69,175,ATH,Norcross,Norcross,GA,//247sports.com/Player/myles-autry-19208/,0.89,NA,35,33,247,Penn State
Nick Scott,2014,71,188,ATH,Fairfax,Fairfax,VA,//247sports.com/Player/nick-scott-23457/,0.88,NA,41,19,247,Penn State
Torrence Brown,2014,76,228,ATH,Tuscaloosa Academy,Tuscaloosa,AL,//247sports.com/Player/torrence-brown-25837/,0.85,NA,83,32,247,Penn State
Zack Darlington,2014,74,207,QB,Apopka,Apopka,FL,//247sports.com/Player/zack-darlington-18755/,0.89,NA,10,46,247,Nebraska
Nico Pierre,2014,73,201,QB,Coral Reef,Miami,FL,//247sports.com/Player/nico-pierre-20921/,0.84,NA,44,143,247,Nebraska
Jerrod Heard,2014,74,190,QB,Guyer,Denton,TX,//247sports.com/Player/jerrod-heard-11842/,0.96,79,1,8,247,Nebraska
Brandon Harris,2014,74,193,QB,Parkway,Bossier City,LA,//247sports.com/Player/brandon-harris-28454/,0.96,97,3,9,247,Nebraska
DeShone Kizer,2014,77,207,QB,Central Catholic,Toledo,OH,//247sports.com/Player/deshone-kizer-17704/,0.94,162,10,8,247,Nebraska
Rafe Peavey,2014,74,212,QB,Bolivar,Bolivar,MO,//247sports.com/Player/rafe-peavey-20555/,0.93,208,13,4,247,Nebraska
Will Ulmer,2014,73,190,QB,St. John's,Washington,DC,//247sports.com/Player/will-ulmer-22132/,0.9,NA,7,2,247,Nebraska
Quinton Flowers,2014,72,203,QB,Miami Jackson,Miami,FL,//247sports.com/Player/quinton-flowers-9276/,0.88,NA,13,60,247,Nebraska
Dimonic Roden-McKinzy,2014,72,214,QB,Wyandotte,Kansas City,KS,//247sports.com/Player/dimonic-roden-mckinzy-23574/,0.88,NA,16,5,247,Nebraska
Coltin Gerhart,2014,73,216,QB,Norco,Norco,CA,//247sports.com/Player/coltin-gerhart-20996/,0.87,NA,19,69,247,Nebraska
Kendrick Doss,2014,74,218,QB,Florence,Florence,AL,//247sports.com/Player/kendrick-doss-24545/,0.86,NA,21,23,247,Nebraska
Alin Edouard,2014,73,180,QB,Hialeah,Hialeah,FL,//247sports.com/Player/alin-edouard-23187/,0.84,NA,27,137,247,Nebraska
Darius Wade,2014,74,183,QB,Middletown,Middletown,DE,//247sports.com/Player/darius-wade-20553/,0.84,NA,28,3,247,Nebraska
AJ Bush Jr.,2014,75,211,QB,Norcross,Norcross,GA,//247sports.com/Player/aj-bush-jr-31998/,0.79,NA,41,157,247,Nebraska
Royce Freeman,2014,71,215,RB,Imperial,Imperial,CA,//247sports.com/Player/royce-freeman-20412/,0.99,15,3,1,247,Nebraska
Nick Chubb,2014,71,216,RB,Cedartown,Cedartown,GA,//247sports.com/Player/nick-chubb-19986/,0.99,17,4,1,247,Nebraska
Darrel Williams,2014,72,227,RB,John Ehret,Marrero,LA,//247sports.com/Player/darrel-williams-27042/,0.9,NA,23,15,247,Nebraska
Mikale Wilbon,2014,69,195,RB,De La Salle Institute,Chicago,IL,//247sports.com/Player/mikale-wilbon-21725/,0.9,NA,18,12,247,Nebraska
Jon Hilliman,2014,73,210,RB,St. Peter's Prep,Jersey City,NJ,//247sports.com/Player/jon-hilliman-20411/,0.89,NA,24,14,247,Nebraska
Traevohn Wrench,2014,72,180,RB,Gardner Edgerton,Gardner,KS,//247sports.com/Player/traevohn-wrench-23124/,0.88,NA,29,4,247,Nebraska
Demario Richard,2014,70,200,RB,Palmdale,Palmdale,CA,//247sports.com/Player/demario-richard-26538/,0.87,NA,42,66,247,Nebraska
Madre London,2014,73,205,RB,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/madre-london-20211/,0.86,NA,52,114,247,Nebraska
Corey Avery,2014,70,180,RB,Carter,Dallas,TX,//247sports.com/Player/corey-avery-19489/,0.85,NA,26,132,247,Nebraska
Paul Moses,2014,71,200,RB,Central Catholic,Toledo,OH,//247sports.com/Player/paul-moses-26301/,0.79,NA,112,91,247,Nebraska
Tyreek Hill,2014,68,185,RB,Garden City C.C.,Garden City,KS,//247sports.com/Player/tyreek-hill-27414/,0.97,3,1,1,247,Nebraska
Christian McCaffrey,2014,72,195,RB,Valor Christian,Littleton,CO,//247sports.com/Player/christian-mccaffrey-20462/,0.96,70,2,1,247,Nebraska
Derrell Scott,2014,71,180,RB,Havelock,Havelock,NC,//247sports.com/Player/derrell-scott-17825/,0.95,141,3,6,247,Nebraska
Larenzo Stewart,2014,66,170,RB,Klein Oak,Spring,TX,//247sports.com/Player/larenzo-stewart-13601/,0.87,NA,13,75,247,Nebraska
Tony Brooks-James,2014,70,170,RB,Gainesville,Gainesville,FL,//247sports.com/Player/tony-brooks-james-15779/,0.87,NA,14,87,247,Nebraska
Solomon Vault,2014,69,188,RB,Gaithersburg,Gaithersburg,MD,//247sports.com/Player/solomon-vault-21608/,0.87,NA,16,18,247,Nebraska
Travis Rudolph,2014,73,185,WR,Cardinal Newman,West Palm Beach,FL,//247sports.com/Player/travis-rudolph-14148/,0.98,23,2,2,247,Nebraska
Malachi Dupre,2014,74,187,WR,John Curtis,New Orleans,LA,//247sports.com/Player/malachi-dupre-21014/,0.98,30,3,5,247,Nebraska
Ermon Lane,2014,75,193,WR,Homestead,Homestead,FL,//247sports.com/Player/ermon-lane-12523/,0.97,33,4,4,247,Nebraska
KD Cannon,2014,72,162,WR,Mount Pleasant,Mount Pleasant,TX,//247sports.com/Player/kd-cannon-20106/,0.97,42,5,4,247,Nebraska
Josh Malone,2014,74,191,WR,Station Camp,Gallatin,TN,//247sports.com/Player/josh-malone-12988/,0.97,49,6,2,247,Nebraska
Cam Sims,2014,76,199,WR,Ouachita Parish,Monroe,LA,//247sports.com/Player/cam-sims-21016/,0.96,82,10,7,247,Nebraska
