name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
Sam Ehlinger,2017,73,215,QB,Westlake,Austin,TX,//247sports.com/Player/sam-ehlinger-65584/,0.92,208,4,28,247,Texas
Shawn Robinson,2017,74,215,QB,DeSoto,DeSoto,TX,//247sports.com/Player/shawn-robinson-59633/,0.91,NA,6,35,247,Texas
Najee Harris,2017,75,226,RB,Antioch,Antioch,CA,//247sports.com/Player/najee-harris-62925/,0.99,9,2,2,247,Texas
Kylin Hill,2017,71,210,RB,Columbus,Columbus,MS,//247sports.com/Player/kylin-hill-77603/,0.94,124,6,5,247,Texas
Eno Benjamin,2017,69,204,RB,Wylie East,Wylie,TX,//247sports.com/Player/eno-benjamin-58645/,0.92,193,12,26,247,Texas
A.J. Davis,2017,71,190,RB,Lakeland,Lakeland,FL,//247sports.com/Player/aj-davis-63645/,0.89,NA,21,43,247,Texas
Toneil Carter,2017,70,197,RB,Langham Creek,Houston,TX,//247sports.com/Player/toneil-carter-77478/,0.87,NA,35,76,247,Texas
Daniel Young,2017,72,210,RB,Westfield,Houston,TX,//247sports.com/Player/daniel-young-85335/,0.87,NA,38,85,247,Texas
J.K. Dobbins,2017,69,199,RB,La Grange,La Grange,TX,//247sports.com/Player/jk-dobbins-37847/,0.97,43,2,7,247,Texas
DeVonta Smith,2017,73,160,WR,Amite,Amite,LA,//247sports.com/Player/devonta-smith-57201/,0.98,29,3,1,247,Texas
D.J. Matthews Jr.,2017,71,160,WR,Trinity Christian Academy,Jacksonville,FL,//247sports.com/Player/dj-matthews-jr-36789/,0.97,42,6,7,247,Texas
Jalen Reagor,2017,71,185,WR,Waxahachie,Waxahachie,TX,//247sports.com/Player/jalen-reagor-83867/,0.96,69,11,8,247,Texas
Tyrell Shavers,2017,78,196,WR,Lewisville,Lewisville,TX,//247sports.com/Player/tyrell-shavers-84668/,0.95,70,12,9,247,Texas
Damion Miller,2017,73,193,WR,John Tyler,Tyler,TX,//247sports.com/Player/damion-miller-77878/,0.93,164,24,23,247,Texas
CeeDee Lamb,2017,74,172,WR,Foster,Richmond,TX,//247sports.com/Player/ceedee-lamb-77892/,0.91,246,31,33,247,Texas
Mannie Netherly,2017,74,183,WR,Crosby,Crosby,TX,//247sports.com/Player/mannie-netherly-77997/,0.89,NA,41,41,247,Texas
Charleston Rambo,2017,74,170,WR,Cedar Hill,Cedar Hill,TX,//247sports.com/Player/charleston-rambo-80489/,0.89,NA,45,44,247,Texas
Omar Manning,2017,74,214,WR,Lancaster,Lancaster,TX,//247sports.com/Player/omar-manning-82004/,0.89,NA,46,46,247,Texas
Hezekiah Jones,2017,72,193,WR,Stafford,Stafford,TX,//247sports.com/Player/hezekiah-jones-34299/,0.88,NA,53,55,247,Texas
Roshauud Paul,2017,72,170,WR,Bremond,Bremond,TX,//247sports.com/Player/roshauud-paul-79738/,0.88,NA,60,59,247,Texas
Jamire Calvin,2017,69,150,WR,Cathedral,Los Angeles,CA,//247sports.com/Player/jamire-calvin-80102/,0.87,NA,73,46,247,Texas
Camron Buckley,2017,73,186,WR,Cedar Hill,Cedar Hill,TX,//247sports.com/Player/camron-buckley-80982/,0.86,NA,94,99,247,Texas
Jordan Pouncey,2017,74,185,WR,Winter Park,Winter Park,FL,//247sports.com/Player/jordan-pouncey-87811/,0.86,NA,112,109,247,Texas
Ellijah Gardiner,2017,77,185,WR,Kemp,Kemp,TX,//247sports.com/Player/ellijah-gardiner-46037012/,0.85,NA,134,128,247,Texas
Bryson Smith,2017,72,170,WR,John Tyler,Tyler,TX,//247sports.com/Player/bryson-smith-79997/,0.81,NA,38,214,247,Texas
Brock Wright,2017,76,243,TE,Cy-Fair,Cypress,TX,//247sports.com/Player/brock-wright-71789/,0.92,189,6,25,247,Texas
B.J. Thompson,2017,79,205,TE,England,England,AR,//247sports.com/Player/bj-thompson-90196/,0.9,NA,17,3,247,Texas
Sal Cannella,2017,78,230,TE,Scottsdale C.C.,Scottsdale,AZ,//247sports.com/Player/sal-cannella-94145/,0.9,15,2,3,247,Texas
Major Tennison,2017,78,230,TE,Bullard,Bullard,TX,//247sports.com/Player/major-tennison-80188/,0.88,NA,11,53,247,Texas
Reese Leitao,2017,76,234,TE,Jenks,Jenks,OK,//247sports.com/Player/reese-leitao-85331/,0.88,NA,14,9,247,Texas
Kedrick James,2017,76,245,TE,La Vega,Waco,TX,//247sports.com/Player/kedrick-james-78298/,0.86,NA,30,98,247,Texas
Camron Horry,2017,77,261,TE,Taylor,Katy,TX,//247sports.com/Player/camron-horry-83578/,0.84,NA,52,141,247,Texas
Cade Brewer,2017,75,223,TE,Lake Travis,Austin,TX,//247sports.com/Player/cade-brewer-77652/,0.83,NA,63,167,247,Texas
Walker Little,2017,79,315,OT,Episcopal,Bellaire,TX,//247sports.com/Player/walker-little-75365/,1.03,1,1,1,247,Texas
Alex Leatherwood,2017,78,327,OT,Booker T. Washington,Pensacola,FL,//247sports.com/Player/alex-leatherwood-80818/,0.99,3,2,1,247,Texas
Calvin Ashley,2017,78,310,OT,St. John's,Washington,DC,//247sports.com/Player/calvin-ashley-35824/,0.98,25,6,1,247,Texas
Austin Deculus,2017,78,331,OT,Cy-Fair,Cypress,TX,//247sports.com/Player/austin-deculus-78113/,0.95,91,13,12,247,Texas
Chuck Filiaga,2017,78,335,OT,Aledo,Aledo,TX,//247sports.com/Player/chuck-filiaga-75977/,0.95,99,14,14,247,Texas
Grayson Reed,2017,77,304,OT,Cy Creek,Houston,TX,//247sports.com/Player/grayson-reed-69229/,0.92,196,23,27,247,Texas
Stephan Zabie,2017,77,290,OT,Westlake,Austin,TX,//247sports.com/Player/stephan-zabie-76456/,0.91,NA,30,36,247,Texas
Derek Kerstetter,2017,76,299,OT,Reagan,San Antonio,TX,//247sports.com/Player/derek-kerstetter-78251/,0.88,NA,26,52,247,Texas
Will Farrar,2017,77,290,OT,Fort Bend Travis,Richmond,TX,//247sports.com/Player/will-farrar-77100/,0.87,NA,29,61,247,Texas
Grant Polley,2017,76,265,OT,Denton,Denton,TX,//247sports.com/Player/grant-polley-88269/,0.87,NA,51,66,247,Texas
Adrian Ealy,2017,79,300,OT,East Ascension,Gonzales,LA,//247sports.com/Player/adrian-ealy-30176/,0.87,NA,54,22,247,Texas
Samuel Cosmi,2017,77,260,OT,Atascocita,Humble,TX,//247sports.com/Player/samuel-cosmi-93212/,0.82,NA,135,195,247,Texas
Tyrese Robinson,2017,76,310,IOL,McKinney Boyd,McKinney,TX,//247sports.com/Player/tyrese-robinson-79069/,0.94,138,10,20,247,Texas
Xavier Newman,2017,74,272,IOL,DeSoto,DeSoto,TX,//247sports.com/Player/xavier-newman-88677/,0.92,229,14,31,247,Texas
Ed Ingram,2017,76,325,IOL,DeSoto,DeSoto,TX,//247sports.com/Player/ed-ingram-76922/,0.91,233,15,32,247,Texas
Jack Anderson,2017,77,300,IOL,Frisco,Frisco,TX,//247sports.com/Player/jack-anderson-51362/,0.95,90,4,11,247,Texas
Creed Humphrey,2017,76,301,IOL,Shawnee,Shawnee,OK,//247sports.com/Player/creed-humphrey-81791/,0.93,144,2,4,247,Texas
Isaiah Buggs,2017,77,280,DL,Mississippi Gulf Coast C.C.,Perkinston,MS,//247sports.com/Player/isaiah-buggs-41037/,0.96,2,1,1,247,Texas
Robert Beal,2017,75,230,DL,Peachtree Ridge,Suwanee,GA,//247sports.com/Player/robert-beal-80050/,0.93,147,11,13,247,Texas
Ta'Quon Graham,2017,75,255,DL,Temple,Temple,TX,//247sports.com/Player/taquon-graham-82819/,0.92,214,15,29,247,Texas
Tyree Johnson,2017,75,247,DL,St. John's,Washington,DC,//247sports.com/Player/tyree-johnson-83828/,0.87,NA,40,6,247,Texas
Ondario Robinson,2017,75,236,DL,Hutto,Hutto,TX,//247sports.com/Player/ondario-robinson-84150/,0.86,NA,33,105,247,Texas
LaBryan Ray,2017,76,260,DL,James Clemens,Madison,AL,//247sports.com/Player/labryan-ray-83597/,0.98,15,2,1,247,Texas
Earnest Brown,2017,77,240,DL,Ryan,Denton,TX,//247sports.com/Player/earnest-brown-88017/,0.95,95,3,13,247,Texas
Ryan Johnson,2017,75,253,DL,St. Paul's Episcopal,Mobile,AL,//247sports.com/Player/ryan-johnson-79720/,0.89,NA,19,17,247,Texas
Bryan Jones,2017,77,240,DL,Madison Prep Academy,Baton Rouge,LA,//247sports.com/Player/bryan-jones-87295/,0.87,NA,24,25,247,Texas
Larrell Murchison,2017,76,290,DL,Louisburg College,Louisburg,NC,//247sports.com/Player/larrell-murchison-46037806/,0.84,108,10,1,247,Texas
Rob Cummins,2017,78,255,DL,All Saints Episcopal,Fort Worth,TX,//247sports.com/Player/rob-cummins-94364/,0.81,NA,78,204,247,Texas
Marvin Wilson,2017,76,329,DL,Episcopal,Bellaire,TX,//247sports.com/Player/marvin-wilson-39194/,0.98,31,4,6,247,Texas
Juan Harris,2017,76,368,DL,Parker High,Janesville,WI,//247sports.com/Player/juan-harris-57400/,0.9,NA,24,3,247,Texas
Alec Jackson,2017,77,270,DL,Jefferson Davis,Montgomery,AL,//247sports.com/Player/alec-jackson-84334/,0.89,NA,25,15,247,Texas
Deiontae Watts,2017,75,302,DL,Plano East,Plano,TX,//247sports.com/Player/deiontae-watts-86600/,0.88,NA,40,58,247,Texas
Zacchaeus McKinney,2017,76,300,DL,Weatherford,Weatherford,TX,//247sports.com/Player/zacchaeus-mckinney-91187/,0.85,NA,68,127,247,Texas
Damion Daniels,2017,73,315,DL,Bishop Dunne,Dallas,TX,//247sports.com/Player/damion-daniels-37143/,0.84,NA,70,132,247,Texas
Austin Faoliu,2017,75,285,DL,Mater Dei,Santa Ana,CA,//247sports.com/Player/austin-faoliu-46036117/,0.84,NA,82,111,247,Texas
Jamari Chisholm,2017,77,280,DL,Northeastern Oklahoma A&M,Miami,OK,//247sports.com/Player/jamari-chisholm-91475/,0.8,168,18,5,247,Texas
Baron Browning,2017,74,229,LB,Kennedale,Kennedale,TX,//247sports.com/Player/baron-browning-68811/,0.99,10,1,2,247,Texas
Gary Johnson,2017,73,225,LB,Dodge City C.C.,Dodge City,KS,//247sports.com/Player/gary-johnson-55158/,0.93,5,1,2,247,Texas
Tyler Taylor,2017,74,230,LB,Lanier,Buford,GA,//247sports.com/Player/tyler-taylor-85532/,0.89,NA,20,35,247,Texas
K'Lavon Chaisson,2017,76,220,EDGE,North Shore,Houston,TX,//247sports.com/Player/klavon-chaisson-83858/,0.99,11,3,3,247,Texas
Dylan Moses,2017,74,235,EDGE,IMG Academy,Bradenton,FL,//247sports.com/Player/dylan-moses-22587/,0.98,32,2,4,247,Texas
Christopher Allen,2017,76,234,EDGE,Southern Lab,Baton Rouge,LA,//247sports.com/Player/christopher-allen-57196/,0.96,57,3,2,247,Texas
Levi Jones,2017,75,215,EDGE,Westlake,Austin,TX,//247sports.com/Player/levi-jones-77674/,0.94,120,6,17,247,Texas
Anthony Hines,2017,74,222,EDGE,Plano East,Plano,TX,//247sports.com/Player/anthony-hines-31715/,0.94,137,6,19,247,Texas
Marqez Bimage,2017,75,233,EDGE,Brenham,Brenham,TX,//247sports.com/Player/marqez-bimage-77889/,0.87,NA,34,73,247,Texas
Josh Clarke,2017,75,225,EDGE,Riverdale,New Orleans,LA,//247sports.com/Player/josh-clarke-78758/,0.87,NA,39,23,247,Texas
Dayo Odeyingbo,2017,76,252,EDGE,Ranchview,Carrollton,TX,//247sports.com/Player/dayo-odeyingbo-81070/,0.86,NA,29,91,247,Texas
Kenneth Murray,2017,75,225,EDGE,Elkins,Missouri City,TX,//247sports.com/Player/kenneth-murray-81149/,0.84,NA,74,131,247,Texas
Justin Broiles,2017,72,175,CB,John Marshall,Oklahoma City,OK,//247sports.com/Player/justin-broiles-83985/,0.96,60,6,1,247,Texas
Stanford Samuels,2017,74,175,CB,Flanagan,Pembroke Pines,FL,//247sports.com/Player/stanford-samuels-54830/,0.96,67,9,10,247,Texas
Deangelo Gibbs,2017,74,204,CB,Grayson,Loganville,GA,//247sports.com/Player/deangelo-gibbs-34966/,0.96,68,8,8,247,Texas
Kary Vincent,2017,71,170,CB,Memorial,Port Arthur,TX,//247sports.com/Player/kary-vincent-83670/,0.95,82,10,10,247,Texas
Tre Brown,2017,71,178,CB,Union,Tulsa,OK,//247sports.com/Player/tre-brown-76454/,0.95,103,15,3,247,Texas
Brad Stewart,2017,72,194,CB,McDonogh 35,New Orleans,LA,//247sports.com/Player/brad-stewart-75563/,0.93,153,20,6,247,Texas
Kendall Sheffield,2017,72,185,CB,Blinn College,Brenham,TX,//247sports.com/Player/kendall-sheffield-26674/,0.93,4,1,2,247,Texas
Devin Morris,2017,74,175,CB,Caldwell,Caldwell,TX,//247sports.com/Player/devin-morris-85225/,0.92,218,25,30,247,Texas
Chevin Calloway,2017,70,180,CB,Bishop Dunne,Dallas,TX,//247sports.com/Player/chevin-calloway-78898/,0.9,NA,30,40,247,Texas
Josh Thompson,2017,72,182,CB,Nacogdoches,Nacogdoches,TX,//247sports.com/Player/josh-thompson-88228/,0.88,NA,40,54,247,Texas
William Poole III,2017,71,180,CB,Hapeville Charter,Atlanta,GA,//247sports.com/Player/william-poole-iii-77590/,0.88,NA,43,44,247,Texas
Kobe Boyce,2017,72,163,CB,Lake Dallas,Lake Dallas,TX,//247sports.com/Player/kobe-boyce-88362/,0.87,NA,54,64,247,Texas
Javelin Guidry,2017,69,180,CB,Vista Murrieta,Murrieta,CA,//247sports.com/Player/javelin-guidry-82213/,0.86,NA,74,68,247,Texas
Amik Robertson,2017,69,165,CB,Thibodaux,Thibodaux,LA,//247sports.com/Player/amik-robertson-82032/,0.86,NA,75,31,247,Texas
Robert Barnes,2017,75,194,S,Southlake Carroll,Southlake,TX,//247sports.com/Player/robert-barnes-81947/,0.98,27,3,5,247,Texas
Grant Delpit,2017,75,181,S,IMG Academy,Bradenton,FL,//247sports.com/Player/grant-delpit-83308/,0.97,41,4,6,247,Texas
Bubba Bolden,2017,74,192,S,Bishop Gorman,Las Vegas,NV,//247sports.com/Player/bubba-bolden-71368/,0.95,75,9,3,247,Texas
Isaiah Pryor,2017,73,195,S,IMG Academy,Bradenton,FL,//247sports.com/Player/isaiah-pryor-66390/,0.95,77,10,12,247,Texas
Derrick Tucker,2017,74,194,S,Manvel,Manvel,TX,//247sports.com/Player/derrick-tucker-63314/,0.93,155,18,22,247,Texas
Montrell Estell,2017,74,180,S,Hooks,Hooks,TX,//247sports.com/Player/montrell-estell-82816/,0.93,181,8,24,247,Texas
Daniel Wright,2017,73,187,S,Boyd Anderson,Fort Lauderdale,FL,//247sports.com/Player/daniel-wright-60171/,0.92,201,20,25,247,Texas
Jeff Okudah,2017,73,190,ATH,South Grand Prairie,Grand Prairie,TX,//247sports.com/Player/jeff-okudah-40722/,0.99,12,1,4,247,Texas
Paulson Adebo,2017,74,180,ATH,Mansfield,Mansfield,TX,//247sports.com/Player/paulson-adebo-83549/,0.94,117,18,16,247,Texas
Chris Miller,2017,71,173,ATH,Denton,Denton,TX,//247sports.com/Player/chris-miller-90436/,0.87,NA,38,70,247,Texas
Kamren Curl,2017,74,180,ATH,Muskogee,Muskogee,OK,//247sports.com/Player/kamren-curl-90194/,0.86,NA,63,14,247,Texas
Tyler Hamilton,2017,69,160,ATH,Hilton Head,Hilton Head Island,SC,//247sports.com/Player/tyler-hamilton-41895/,0.83,NA,179,23,247,Texas
Joshua Rowland,2017,70,185,K,Mississippi Gulf Coast C.C.,Perkinston,MS,//247sports.com/Player/joshua-rowland-94063/,0.75,NA,2,77,247,Texas
Davis Mills,2017,75,192,QB,Greater Atlanta Christian School,Norcross,GA,//247sports.com/Player/davis-mills-56653/,0.98,19,1,2,247,Georgia
Jake Fromm,2017,73,229,QB,Houston County,Warner Robins,GA,//247sports.com/Player/jake-fromm-64794/,0.96,51,2,5,247,Georgia
Stanford Samuels,2017,74,175,QB,Flanagan,Pembroke Pines,FL,//247sports.com/Player/stanford-samuels-54830/,0.96,67,9,10,247,Georgia
Bailey Hockman,2017,74,192,QB,McEachern,Powder Springs,GA,//247sports.com/Player/bailey-hockman-37762/,0.87,NA,21,55,247,Georgia
Kellen Mond,2017,74,201,QB,IMG Academy,Bradenton,FL,//247sports.com/Player/kellen-mond-78250/,0.91,NA,7,35,247,Georgia
N'Kosi Perry,2017,75,176,QB,Vanguard,Ocala,FL,//247sports.com/Player/nkosi-perry-85231/,0.89,NA,9,47,247,Georgia
Johnathan Lewis,2017,75,225,QB,St. Peter's Prep,Jersey City,NJ,//247sports.com/Player/johnathan-lewis-83011/,0.85,NA,18,21,247,Georgia
Cam Akers,2017,71,213,RB,Clinton,Clinton,MS,//247sports.com/Player/cam-akers-57281/,0.99,7,1,1,247,Georgia
Najee Harris,2017,75,226,RB,Antioch,Antioch,CA,//247sports.com/Player/najee-harris-62925/,0.99,9,2,2,247,Georgia
Stephen Carr,2017,72,202,RB,Summit,Fontana,CA,//247sports.com/Player/stephen-carr-80172/,0.97,44,4,4,247,Georgia
Ty Chandler,2017,70,187,RB,Montgomery Bell Academy,Nashville,TN,//247sports.com/Player/ty-chandler-36064/,0.95,79,5,5,247,Georgia
Cordarrian Richardson,2017,71,220,RB,Trezevant,Memphis,TN,//247sports.com/Player/cordarrian-richardson-77830/,0.94,128,7,7,247,Georgia
Maleik Gray,2017,74,190,RB,LaVergne,LaVergne,TN,//247sports.com/Player/maleik-gray-35272/,0.94,140,16,8,247,Georgia
Anthony McFarland Jr.,2017,69,203,RB,DeMatha Catholic,Hyattsville,MD,//247sports.com/Player/anthony-mcfarland-jr-58723/,0.93,160,3,2,247,Georgia
Chuba Hubbard,2017,73,190,RB,Bev Facey,Sherwood Park,AB,//247sports.com/Player/chuba-hubbard-89471/,0.92,184,10,1,247,Georgia
Devan Barrett,2017,72,190,RB,Tampa Catholic,Tampa,FL,//247sports.com/Player/devan-barrett-77604/,0.92,212,14,28,247,Georgia
Brian Robinson,2017,73,224,RB,Hillcrest,Tuscaloosa,AL,//247sports.com/Player/brian-robinson-78961/,0.92,224,15,10,247,Georgia
A.J. Davis,2017,71,190,RB,Lakeland,Lakeland,FL,//247sports.com/Player/aj-davis-63645/,0.89,NA,21,43,247,Georgia
Trey Sermon,2017,72,215,RB,Sprayberry,Marietta,GA,//247sports.com/Player/trey-sermon-76769/,0.88,NA,26,43,247,Georgia
Colin Wilson,2017,73,220,RB,Clay,Green Cove Springs,FL,//247sports.com/Player/colin-wilson-45729/,0.88,NA,29,56,247,Georgia
Toneil Carter,2017,70,197,RB,Langham Creek,Houston,TX,//247sports.com/Player/toneil-carter-77478/,0.87,NA,35,76,247,Georgia
Robert Burns,2017,71,209,RB,Gulliver Prep,Miami,FL,//247sports.com/Player/robert-burns-41537/,0.84,NA,58,142,247,Georgia
D'Andre Swift,2017,68,222,RB,St. Joseph's,Philadelphia,PA,//247sports.com/Player/dandre-swift-36721/,0.97,38,3,1,247,Georgia
Khalan Laborn,2017,70,199,RB,Catholic,Virginia Beach,VA,//247sports.com/Player/khalan-laborn-72202/,0.97,40,1,2,247,Georgia
Henry Ruggs III,2017,72,175,WR,Percy L. Julian,Montgomery,AL,//247sports.com/Player/henry-ruggs-iii-86009/,0.98,24,1,3,247,Georgia
Tee Higgins,2017,76,188,WR,Oak Ridge,Oak Ridge,TN,//247sports.com/Player/tee-higgins-77318/,0.97,34,4,3,247,Georgia
Jerry Jeudy,2017,73,177,WR,Deerfield Beach,Deerfield Beach,FL,//247sports.com/Player/jerry-jeudy-70724/,0.97,35,5,5,247,Georgia
D.J. Matthews Jr.,2017,71,160,WR,Trinity Christian Academy,Jacksonville,FL,//247sports.com/Player/dj-matthews-jr-36789/,0.97,42,6,7,247,Georgia
Tyjon Lindsey,2017,69,161,WR,Bishop Gorman,Las Vegas,NV,//247sports.com/Player/tyjon-lindsey-71357/,0.97,49,8,1,247,Georgia
Jhamon Ausbon,2017,74,217,WR,IMG Academy,Bradenton,FL,//247sports.com/Player/jhamon-ausbon-79652/,0.96,64,10,9,247,Georgia
Deangelo Gibbs,2017,74,204,WR,Grayson,Loganville,GA,//247sports.com/Player/deangelo-gibbs-34966/,0.96,68,8,8,247,Georgia
Tyrell Shavers,2017,78,196,WR,Lewisville,Lewisville,TX,//247sports.com/Player/tyrell-shavers-84668/,0.95,70,12,9,247,Georgia
Trevon Grimes,2017,75,202,WR,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/trevon-grimes-63309/,0.95,72,13,11,247,Georgia
Joseph Lewis,2017,73,204,WR,Hawkins,Los Angeles,CA,//247sports.com/Player/joseph-lewis-75937/,0.95,73,14,10,247,Georgia
Jeremiah Holloman,2017,74,195,WR,Newton,Covington,GA,//247sports.com/Player/jeremiah-holloman-82938/,0.95,98,16,10,247,Georgia
Mark Webb,2017,74,195,WR,Archbishop Wood,Warminster,PA,//247sports.com/Player/mark-webb-75698/,0.94,118,19,6,247,Georgia
James Robinson,2017,76,205,WR,Lakeland,Lakeland,FL,//247sports.com/Player/james-robinson-63640/,0.94,130,22,19,247,Georgia
Jaylen Harris,2017,77,210,WR,Cleveland Heights,Cleveland,OH,//247sports.com/Player/jaylen-harris-78816/,0.93,165,25,6,247,Georgia
Tarik Black,2017,76,208,WR,Cheshire Academy,Cheshire,CT,//247sports.com/Player/tarik-black-61354/,0.92,194,28,1,247,Georgia
Nico Collins,2017,77,195,WR,Clay-Chalkville,Pinson,AL,//247sports.com/Player/nico-collins-79798/,0.92,200,29,8,247,Georgia
Tamorrion Terry,2017,76,208,WR,Turner County,Ashburn,GA,//247sports.com/Player/tamorrion-terry-46036826/,0.91,NA,32,21,247,Georgia
Evidence Njoku,2017,77,200,WR,Wayne Hills,Wayne,NJ,//247sports.com/Player/evidence-njoku-85719/,0.9,NA,37,9,247,Georgia
Mannie Netherly,2017,74,183,WR,Crosby,Crosby,TX,//247sports.com/Player/mannie-netherly-77997/,0.89,NA,41,41,247,Georgia
Daquon Green,2017,73,185,WR,Tampa Bay Tech,Tampa,FL,//247sports.com/Player/daquon-green-75578/,0.88,NA,52,53,247,Georgia
Trey Blount,2017,74,185,WR,Pace Academy,Atlanta,GA,//247sports.com/Player/trey-blount-37169/,0.88,NA,55,47,247,Georgia
J.T. Cauthen,2017,74,210,WR,Cuthbertson,Waxhaw,NC,//247sports.com/Player/jt-cauthen-75939/,0.88,NA,56,19,247,Georgia
Emmanuel Logan-Greene,2017,70,171,WR,IMG Academy,Bradenton,FL,//247sports.com/Player/emmanuel-logan-greene-62513/,0.88,NA,57,61,247,Georgia
Matt Landers,2017,77,182,WR,St. Petersburg,St. Petersburg,FL,//247sports.com/Player/matt-landers-82701/,0.88,NA,62,62,247,Georgia
Brandon Martin,2017,76,205,WR,Mississippi Gulf Coast C.C.,Perkinston,MS,//247sports.com/Player/brandon-martin-37744/,0.88,28,1,10,247,Georgia
Tahj Capehart,2017,70,178,WR,Catholic,Virginia Beach,VA,//247sports.com/Player/tahj-capehart-43494/,0.87,NA,71,17,247,Georgia
Justin Marshall,2017,74,185,WR,Newton,Covington,GA,//247sports.com/Player/justin-marshall-87121/,0.86,NA,86,67,247,Georgia
Braylon Sanders,2017,73,186,WR,Callaway,Hogansville,GA,//247sports.com/Player/braylon-sanders-78552/,0.86,NA,87,68,247,Georgia
Al'dontre Davis,2017,72,190,WR,Lutcher,Lutcher,LA,//247sports.com/Player/aldontre-davis-80104/,0.86,NA,104,35,247,Georgia
Xavier Jenkins,2017,75,195,WR,Lowndes,Valdosta,GA,//247sports.com/Player/xavier-jenkins-87528/,0.86,NA,106,74,247,Georgia
Austin Connor,2017,72,180,WR,Dutch Fork,Irmo,SC,//247sports.com/Player/austin-connor-88532/,0.86,NA,111,12,247,Georgia
Jordan Pouncey,2017,74,185,WR,Winter Park,Winter Park,FL,//247sports.com/Player/jordan-pouncey-87811/,0.86,NA,112,109,247,Georgia
Ahkil Crumpton,2017,68,160,WR,Los Angeles Valley College,Van Nuys,CA,//247sports.com/Player/ahkil-crumpton-77690/,0.79,194,26,48,247,Georgia
JT Dooley,2017,74,180,WR,Highland Park,Dallas,TX,//247sports.com/Player/jt-dooley-46038367/,NA,NA,NA,NA,247,Georgia
Colby Parkinson,2017,79,228,TE,Oaks Christian,Westlake Village,CA,//247sports.com/Player/colby-parkinson-79791/,0.98,28,1,3,247,Georgia
Christopher Allen,2017,76,234,TE,Southern Lab,Baton Rouge,LA,//247sports.com/Player/christopher-allen-57196/,0.96,57,3,2,247,Georgia
Brock Wright,2017,76,243,TE,Cy-Fair,Cypress,TX,//247sports.com/Player/brock-wright-71789/,0.92,189,6,25,247,Georgia
Tre' McKitty,2017,76,235,TE,IMG Academy,Bradenton,FL,//247sports.com/Player/tre-mckitty-80334/,0.89,NA,9,48,247,Georgia
Jake Marwede,2017,77,240,TE,Loyola Academy,Wilmette,IL,//247sports.com/Player/jake-marwede-82602/,0.89,NA,10,9,247,Georgia
Major Tennison,2017,78,230,TE,Bullard,Bullard,TX,//247sports.com/Player/major-tennison-80188/,0.88,NA,11,53,247,Georgia
Jack Camper,2017,78,230,TE,IMG Academy,Bradenton,FL,//247sports.com/Player/jack-camper-87609/,0.87,NA,26,80,247,Georgia
Walker Little,2017,79,315,OT,Episcopal,Bellaire,TX,//247sports.com/Player/walker-little-75365/,1.03,1,1,1,247,Georgia
Alex Leatherwood,2017,78,327,OT,Booker T. Washington,Pensacola,FL,//247sports.com/Player/alex-leatherwood-80818/,0.99,3,2,1,247,Georgia
Trey Smith,2017,77,310,OT,University School Of Jackson,Jackson,TN,//247sports.com/Player/trey-smith-75463/,0.99,5,3,1,247,Georgia
Austin Jackson,2017,78,280,OT,North Canyon,Phoenix,AZ,//247sports.com/Player/austin-jackson-81332/,0.98,21,5,1,247,Georgia
Andrew Thomas,2017,76,335,OT,Pace Academy,Atlanta,GA,//247sports.com/Player/andrew-thomas-79838/,0.97,37,7,4,247,Georgia
Isaiah Wilson,2017,79,350,OT,Poly Prep,Brooklyn,NY,//247sports.com/Player/isaiah-wilson-80321/,0.97,39,8,1,247,Georgia
Jedrick Wills,2017,77,318,OT,Lafayette,Lexington,KY,//247sports.com/Player/jedrick-wills-77949/,0.96,56,9,1,247,Georgia
Wyatt Davis,2017,77,310,OT,St. John Bosco,Bellflower,CA,//247sports.com/Player/wyatt-davis-77601/,0.96,58,1,7,247,Georgia
Navaughn Donaldson,2017,77,335,OT,Miami Central,Miami,FL,//247sports.com/Player/navaughn-donaldson-77957/,0.95,81,11,13,247,Georgia
Tedarrell Slaton,2017,76,360,OT,American Heritage,Fort Lauderdale,FL,//247sports.com/Player/tedarrell-slaton-35109/,0.95,89,3,14,247,Georgia
Austin Deculus,2017,78,331,OT,Cy-Fair,Cypress,TX,//247sports.com/Player/austin-deculus-78113/,0.95,91,13,12,247,Georgia
Austin Troxell,2017,79,335,OT,Madison Academy,Madison,AL,//247sports.com/Player/austin-troxell-77294/,0.94,129,17,5,247,Georgia
Obinna Eze,2017,78,279,OT,Davidson Academy,Nashville,TN,//247sports.com/Player/obinna-eze-85538/,0.93,161,21,9,247,Georgia
Kendall Randolph,2017,76,310,OT,Bob Jones,Madison,AL,//247sports.com/Player/kendall-randolph-83453/,0.92,198,13,7,247,Georgia
Elliot Baker,2017,79,295,OT,City College of San Francisco,San Francisco,CA,//247sports.com/Player/elliot-baker-89724/,0.91,10,2,3,247,Georgia
Kadeem Telfort,2017,79,300,OT,Booker T. Washington,Miami,FL,//247sports.com/Player/kadeem-telfort-60415/,0.9,NA,34,36,247,Georgia
Jacob Rimmer,2017,79,310,OT,Milan,Milan,TN,//247sports.com/Player/jacob-rimmer-85442/,0.9,NA,36,13,247,Georgia
